,harmonised_code,harmonised_name,nuts_3_code,nuts_3_name,nuts_2_code,nuts_2_name,nuts_1_code,nuts_1_name
1849,KSH_21032,Alsózsolca,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1850,KSH_21041,Karancslapujtő,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
1851,KSH_21050,Pókaszepetk,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1852,KSH_21069,Dunaegyháza,HU331,Bács-Kiskun,HU33,Dél-Alföld,HU3,Alföld és Észak
1853,KSH_21078,Dunaszeg,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1854,KSH_21087,Vizsoly,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1855,KSH_21096,Pécsudvard,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1856,KSH_21102,Nagylóc,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
1857,KSH_21111,Jászladány,HU322,Jász-Nagykun-Szolnok,HU32,Észak-Alföld,HU3,Alföld és Észak
1858,KSH_21120,Szentkirály,HU331,Bács-Kiskun,HU33,Dél-Alföld,HU3,Alföld és Észak
1859,KSH_21139,Börzönce,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1860,KSH_21148,Apostag,HU331,Bács-Kiskun,HU33,Dél-Alföld,HU3,Alföld és Észak
1861,KSH_21157,Vezseny,HU322,Jász-Nagykun-Szolnok,HU32,Észak-Alföld,HU3,Alföld és Észak
1862,KSH_21175,Balatonfüred,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
1863,KSH_21184,Koppányszántó,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
1864,KSH_21193,Radostyán,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1865,KSH_21209,Lőkösháza,HU332,Békés,HU33,Dél-Alföld,HU3,Alföld és Észak
1866,KSH_21218,Karcsa,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1867,KSH_21227,Beszterec,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
1868,KSH_21236,Homrogd,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1869,KSH_21245,Sükösd,HU331,Bács-Kiskun,HU33,Dél-Alföld,HU3,Alföld és Észak
1870,KSH_21254,Szentpéterfa,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1871,KSH_21263,Babosdöbréte,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1872,KSH_21272,Prügy,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1873,KSH_21281,Somogyviszló,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1874,KSH_21290,Laskod,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
1875,KSH_21306,Sárvár,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1876,KSH_21315,Csurgó,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1877,KSH_21324,Balatonszentgyörgy,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1878,KSH_21333,Istvándi,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1879,KSH_21342,Kajászó,HU211,Fejér,HU21,Közép-Dunántúl,HU2,Dunántúl
1880,KSH_21351,Szikszó,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1881,KSH_21360,Udvari,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
1882,KSH_21379,Kisbucsa,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1883,KSH_21388,Püspökhatvan,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
1884,KSH_21397,Sümegcsehi,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1885,KSH_21403,Nagypirit,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
1886,KSH_21412,Üllés,HU333,Csongrád-Csanád,HU33,Dél-Alföld,HU3,Alföld és Észak
1887,KSH_21421,Szomor,HU212,Komárom-Esztergom,HU21,Közép-Dunántúl,HU2,Dunántúl
1888,KSH_21430,Veszprémfajsz,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
1889,KSH_21449,Nagyberki,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1890,KSH_21458,Szada,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
1891,KSH_21467,Tóalmás,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
1892,KSH_21476,Felsőrajk,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1893,KSH_21485,Nagydobos,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
1894,KSH_21494,Tiszasas,HU322,Jász-Nagykun-Szolnok,HU32,Észak-Alföld,HU3,Alföld és Észak
1895,KSH_21500,Kálócfa,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1896,KSH_21519,Pécsbagota,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1897,KSH_21528,Harkány,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1898,KSH_21537,Uraiújfalu,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1899,KSH_21546,Múcsony,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1900,KSH_21555,Mindszent,HU333,Csongrád-Csanád,HU33,Dél-Alföld,HU3,Alföld és Észak
1901,KSH_21564,Girincs,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1902,KSH_21573,Rétközberencs,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
1903,KSH_21582,Érsekvadkert,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
1904,KSH_21591,Csebény,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1905,KSH_21607,Pápasalamon,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
1906,KSH_21616,Kislippó,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1907,KSH_21625,Zomba,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
1908,KSH_21634,Szirák,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
1909,KSH_21643,Zsédeny,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1910,KSH_21652,Nagybajom,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1911,KSH_21661,Zabar,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
1912,KSH_21670,Sajókápolna,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1913,KSH_21689,Nagyiván,HU322,Jász-Nagykun-Szolnok,HU32,Észak-Alföld,HU3,Alföld és Észak
1914,KSH_21698,Drávasztára,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1915,KSH_21704,Old,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1916,KSH_21713,Sülysáp,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
1917,KSH_21722,Zagyvaszántó,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
1918,KSH_21731,Kéty,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
1919,KSH_21740,Tarcal,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1920,KSH_21759,Nemesszalók,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
1921,KSH_21768,Megyaszó,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1922,KSH_21777,Vanyola,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
1923,KSH_21786,Pázmánd,HU211,Fejér,HU21,Közép-Dunántúl,HU2,Dunántúl
1924,KSH_21795,Erdőtarcsa,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
1925,KSH_21801,Ravazd,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1926,KSH_21810,Varbó,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1927,KSH_21829,Hernádkércs,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1928,KSH_21838,Hegyhátszentmárton,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1929,KSH_21847,Péteri,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
1930,KSH_21856,Somogyvámos,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1931,KSH_21865,Darnózseli,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1932,KSH_21874,Piliscsév,HU212,Komárom-Esztergom,HU21,Közép-Dunántúl,HU2,Dunántúl
1933,KSH_21883,Szeghalom,HU332,Békés,HU33,Dél-Alföld,HU3,Alföld és Észak
1934,KSH_21892,Bogádmindszent,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1935,KSH_21908,Csókakő,HU211,Fejér,HU21,Közép-Dunántúl,HU2,Dunántúl
1936,KSH_21917,Dör,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1937,KSH_21926,Kápolnásnyék,HU211,Fejér,HU21,Közép-Dunántúl,HU2,Dunántúl
1938,KSH_21935,Cserháthaláp,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
1939,KSH_21944,Akasztó,HU331,Bács-Kiskun,HU33,Dél-Alföld,HU3,Alföld és Észak
1940,KSH_21953,Bánréve,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1941,KSH_21962,Lesenceistvánd,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
1942,KSH_21971,Tápszentmiklós,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1943,KSH_21980,Mihályi,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1944,KSH_21999,Izsák,HU331,Bács-Kiskun,HU33,Dél-Alföld,HU3,Alföld és Észak
1945,KSH_22008,Törtel,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
1946,KSH_22017,Szamosbecs,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
1947,KSH_22026,Fonó,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1948,KSH_22035,Zsámbok,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
1949,KSH_22044,Ólmod,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1950,KSH_22053,Szabolcsbáka,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
1951,KSH_22062,Bakonypéterd,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1952,KSH_22071,Velény,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1953,KSH_22080,Kerkakutas,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1954,KSH_22099,Bükkszentmárton,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
1955,KSH_22105,Jászárokszállás,HU322,Jász-Nagykun-Szolnok,HU32,Észak-Alföld,HU3,Alföld és Észak
1956,KSH_22114,Szigetújfalu,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
1957,KSH_22123,Fulókércs,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1958,KSH_22132,Dombiratos,HU332,Békés,HU33,Dél-Alföld,HU3,Alföld és Észak
1959,KSH_22141,Mikekarácsonyfa,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1960,KSH_22150,Fülöp,HU321,Hajdú-Bihar,HU32,Észak-Alföld,HU3,Alföld és Észak
1961,KSH_22169,Szentistván,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1962,KSH_22178,Nagykutas,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1963,KSH_22187,Hejce,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1964,KSH_22196,Poroszló,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
1965,KSH_22202,Jászapáti,HU322,Jász-Nagykun-Szolnok,HU32,Észak-Alföld,HU3,Alföld és Észak
1966,KSH_22211,Szőke,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1967,KSH_22220,Marcaltő,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
1968,KSH_22239,Botpalád,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
1969,KSH_22248,Pánd,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
1970,KSH_22257,Szalánta,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1971,KSH_22266,Pócsa,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1972,KSH_22275,Bakóca,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1973,KSH_22284,Ófehértó,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
1974,KSH_22293,Csanytelek,HU333,Csongrád-Csanád,HU33,Dél-Alföld,HU3,Alföld és Észak
1975,KSH_22309,Hatvan,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
1976,KSH_22318,Nyőgér,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1977,KSH_22327,Badacsonytomaj,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
1978,KSH_22336,Komlódtótfalu,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
1979,KSH_22345,Kemence,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
1980,KSH_22354,Boconád,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
1981,KSH_22372,Nagyigmánd,HU212,Komárom-Esztergom,HU21,Közép-Dunántúl,HU2,Dunántúl
1982,KSH_22381,Bakonyszombathely,HU212,Komárom-Esztergom,HU21,Közép-Dunántúl,HU2,Dunántúl
1983,KSH_22390,Csönge,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1984,KSH_22406,Hajdúnánás,HU321,Hajdú-Bihar,HU32,Észak-Alföld,HU3,Alföld és Észak
1985,KSH_22415,Fényeslitke,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
1986,KSH_22424,Tormás,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1987,KSH_22433,Kocsola,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
1988,KSH_22442,Edve,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1989,KSH_22451,Pécsely,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
1990,KSH_22460,Kisfüzes,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
1991,KSH_22479,Sajólászlófalva,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1992,KSH_22488,Verseg,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
1993,KSH_22497,Ormándlak,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1994,KSH_22503,Erdőhorváti,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1995,KSH_22512,Monoszló,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
1996,KSH_22521,Balajt,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1997,KSH_22530,Kerekegyháza,HU331,Bács-Kiskun,HU33,Dél-Alföld,HU3,Alföld és Észak
1998,KSH_22549,Alsószölnök,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1999,KSH_22558,Onga,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
2000,KSH_22567,Kunhegyes,HU322,Jász-Nagykun-Szolnok,HU32,Észak-Alföld,HU3,Alföld és Észak
2001,KSH_22576,Csonkamindszent,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
2002,KSH_22585,Vasad,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
2003,KSH_22594,Cserhátsurány,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
2004,KSH_22600,Magyarszék,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
2005,KSH_22619,Szomód,HU212,Komárom-Esztergom,HU21,Közép-Dunántúl,HU2,Dunántúl
2006,KSH_22628,Ónod,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
2007,KSH_22637,Máriahalom,HU212,Komárom-Esztergom,HU21,Közép-Dunántúl,HU2,Dunántúl
2008,KSH_22646,Felgyő,HU333,Csongrád-Csanád,HU33,Dél-Alföld,HU3,Alföld és Észak
2009,KSH_22655,Erdőkürt,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
2010,KSH_22664,Gyöngyösmellék,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
2011,KSH_22673,Bonnya,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
2012,KSH_22682,Letkés,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
2013,KSH_22691,Veszprémvarsány,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
2014,KSH_22707,Főnyed,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
2015,KSH_22716,Kemestaródfa,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
2016,KSH_22725,Alsóújlak,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
2017,KSH_22734,Drávapalkonya,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
2018,KSH_22743,Nagycserkesz,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
2019,KSH_22752,Kaszaper,HU332,Békés,HU33,Dél-Alföld,HU3,Alföld és Észak
2020,KSH_22761,Szekszárd,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
2021,KSH_22770,Tiszabura,HU322,Jász-Nagykun-Szolnok,HU32,Észak-Alföld,HU3,Alföld és Észak
2022,KSH_22789,Tiszaszentimre,HU322,Jász-Nagykun-Szolnok,HU32,Észak-Alföld,HU3,Alföld és Észak
2023,KSH_22798,Jászkisér,HU322,Jász-Nagykun-Szolnok,HU32,Észak-Alföld,HU3,Alföld és Észak
2024,KSH_22804,Csömör,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
2025,KSH_22813,Bakonyszentkirály,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
2026,KSH_22822,Balatonszemes,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
2027,KSH_22831,Petőháza,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
2028,KSH_22840,Kisgyőr,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
2029,KSH_22859,Jánoshida,HU322,Jász-Nagykun-Szolnok,HU32,Észak-Alföld,HU3,Alföld és Észak
2030,KSH_22868,Kisbudmér,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
2031,KSH_22877,Böde,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
2032,KSH_22886,Kisbajcs,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
2033,KSH_22901,Béb,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
2034,KSH_22910,Dág,HU212,Komárom-Esztergom,HU21,Közép-Dunántúl,HU2,Dunántúl
2035,KSH_22929,Jászágó,HU322,Jász-Nagykun-Szolnok,HU32,Észak-Alföld,HU3,Alföld és Észak
2036,KSH_22938,Cibakháza,HU322,Jász-Nagykun-Szolnok,HU32,Észak-Alföld,HU3,Alföld és Észak
2037,KSH_22947,Zalaszabar,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
2038,KSH_22956,Korlát,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
2039,KSH_22965,Kacorlak,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
2040,KSH_22974,Lippó,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
2041,KSH_22983,Sótony,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
2042,KSH_22992,Eperjes,HU333,Csongrád-Csanád,HU33,Dél-Alföld,HU3,Alföld és Észak
2043,KSH_23001,Kisszőlős,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
2044,KSH_23010,Ukk,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
2045,KSH_23029,Rudabánya,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
2046,KSH_23038,Nyáregyháza,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
2047,KSH_23047,Szécsénke,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
2048,KSH_23056,Nyárlőrinc,HU331,Bács-Kiskun,HU33,Dél-Alföld,HU3,Alföld és Észak
2049,KSH_23065,Orosháza,HU332,Békés,HU33,Dél-Alföld,HU3,Alföld és Észak
2050,KSH_23074,Horváthertelend,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
2051,KSH_23083,Pusztavacs,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
2052,KSH_23092,Siójut,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
2053,KSH_23108,Pankasz,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
2054,KSH_23117,Polgár,HU321,Hajdú-Bihar,HU32,Észak-Alföld,HU3,Alföld és Észak
2055,KSH_23126,Szentgyörgyvár,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
2056,KSH_23135,Jásztelek,HU322,Jász-Nagykun-Szolnok,HU32,Észak-Alföld,HU3,Alföld és Észak
2057,KSH_23144,Becsehely,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
2058,KSH_23153,Bakonykúti,HU211,Fejér,HU21,Közép-Dunántúl,HU2,Dunántúl
2059,KSH_23162,Bükkösd,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
2060,KSH_23171,Kunmadaras,HU322,Jász-Nagykun-Szolnok,HU32,Észak-Alföld,HU3,Alföld és Észak
2061,KSH_23180,Nagyesztergár,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
2062,KSH_23199,Alsónémedi,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
2063,KSH_23205,Siklósbodony,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
2064,KSH_23214,Téglás,HU321,Hajdú-Bihar,HU32,Észak-Alföld,HU3,Alföld és Észak
2065,KSH_23223,Alsóregmec,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
2066,KSH_23241,Adács,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
2067,KSH_23250,Fábiánháza,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
2068,KSH_23269,Nyírmeggyes,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
2069,KSH_23278,Budaörs,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
2070,KSH_23287,Felsőszölnök,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
2071,KSH_23296,Kapospula,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
2072,KSH_23302,Gyenesdiás,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
2073,KSH_23311,Pusztaszemes,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
2074,KSH_23320,Nemescsó,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
2075,KSH_23339,Jászfényszaru,HU322,Jász-Nagykun-Szolnok,HU32,Észak-Alföld,HU3,Alföld és Észak
2076,KSH_23348,Tarnaméra,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
2077,KSH_23357,Madaras,HU331,Bács-Kiskun,HU33,Dél-Alföld,HU3,Alföld és Észak
2078,KSH_23375,Hidegség,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
2079,KSH_23384,Almásháza,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
2080,KSH_23393,Újiráz,HU321,Hajdú-Bihar,HU32,Észak-Alföld,HU3,Alföld és Észak
2081,KSH_23409,Nagytarcsa,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
2082,KSH_23418,Sima,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
2083,KSH_23427,Hantos,HU211,Fejér,HU21,Közép-Dunántúl,HU2,Dunántúl
2084,KSH_23436,Csatár,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
2085,KSH_23445,Zaránk,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
2086,KSH_23454,Kővágóörs,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
2087,KSH_23463,Budakalász,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
2088,KSH_23472,Somberek,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
2089,KSH_23481,Pásztori,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
2090,KSH_23490,Mány,HU211,Fejér,HU21,Közép-Dunántúl,HU2,Dunántúl
2091,KSH_23506,Piskó,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
2092,KSH_23515,Porva,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
2093,KSH_23524,Tiszalök,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
2094,KSH_23533,Felsővadász,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
2095,KSH_23542,Magyarlukafa,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
2096,KSH_23551,Nagyacsád,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
2097,KSH_23560,Mezőlak,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
