,index,election_date,election_type,harmonised_code,harmonised_name,type,name,party_name,votes,nuts3_code,nuts3_name
5644,25,2004-11-28,house,RO424,Timis,2,BRATSTVO,,545,RO424,Timiş
5645,26,2004-11-28,house,RO424,Timis,2,F-EVREI,,446,RO424,Timiş
5646,27,2004-11-28,house,RO424,Timis,2,A-RROMI,,438,RO424,Timiş
5647,28,2004-11-28,house,RO424,Timis,2,PM3,,426,RO424,Timiş
5648,29,2004-11-28,house,RO424,Timis,2,UCR,,409,RO424,Timiş
5649,30,2004-11-28,house,RO424,Timis,2,AMR,,407,RO424,Timiş
5650,31,2004-11-28,house,RO424,Timis,2,U-CROATI,,321,RO424,Timiş
5651,32,2004-11-28,house,RO424,Timis,2,C-ITALIANA,,237,RO424,Timiş
5652,33,2004-11-28,house,RO424,Timis,2,AC-MACEDONENI,,203,RO424,Timiş
5653,34,2004-11-28,house,RO424,Timis,2,RO.AS.IT.,,187,RO424,Timiş
5654,35,2004-11-28,house,RO424,Timis,2,PNL-Aripa tânără,,181,RO424,Timiş
5655,36,2004-11-28,house,RO424,Timis,2,U-ELENA,,175,RO424,Timiş
5656,37,2004-11-28,house,RO424,Timis,2,A-TURCI,,173,RO424,Timiş
5657,38,2004-11-28,house,RO424,Timis,2,A-BULGARI,,166,RO424,Timiş
5658,39,2004-11-28,house,RO424,Timis,2,UAR,,155,RO424,Timiş
5659,40,2004-11-28,house,RO424,Timis,2,U-TURCA,,144,RO424,Timiş
5660,41,2004-11-28,house,RO424,Timis,2,C-RUSI LIPOVENI,,127,RO424,Timiş
5661,42,2004-11-28,house,RO424,Timis,2,PO,,118,RO424,Timiş
5662,43,2004-11-28,house,RO424,Timis,2,UTM,,112,RO424,Timiş
5663,44,2004-11-28,house,RO424,Timis,2,A-POLONEZI,,110,RO424,Timiş
5664,45,2004-11-28,house,RO424,Timis,2,U-RUTENI,,97,RO424,Timiş
5665,46,2004-11-28,house,RO424,Timis,2,AD,,94,RO424,Timiş
5666,0,2019-05-26,european,RO312,Calarasi,0,eligible_voters,eligible_voters,250301,RO312,Călăraşi
5667,1,2019-05-26,european,RO312,Calarasi,1,issued_ballots,issued_ballots,111335,RO312,Călăraşi
5668,0,2019-05-26,european,RO312,Calarasi,2,PNL,Partidul Național Liberal,36115,RO312,Călăraşi
5669,1,2019-05-26,european,RO312,Calarasi,2,PSD,Partidul Social Democrat,33161,RO312,Călăraşi
5670,2,2019-05-26,european,RO312,Calarasi,2,USR,ALIANȚA 2020 USR PLUS,14507,RO312,Călăraşi
5671,3,2019-05-26,european,RO312,Calarasi,2,PRO,PARTIDUL PRO ROMÂNIA,6828,RO312,Călăraşi
5672,4,2019-05-26,european,RO312,Calarasi,2,PMP,Partidul Miscarea Populară,5059,RO312,Călăraşi
5673,5,2019-05-26,european,RO312,Calarasi,2,ALDE,Alianța Liberalilor și Democraților,4067,RO312,Călăraşi
5674,6,2019-05-26,european,RO312,Calarasi,2,TUDORAN GREGORIANA CARMEN,,1009,RO312,Călăraşi
5675,7,2019-05-26,european,RO312,Calarasi,2,SIMION GEORGE-NICOLAE,,962,RO312,Călăraşi
5676,8,2019-05-26,european,RO312,Calarasi,2,PSR,,704,RO312,Călăraşi
5677,9,2019-05-26,european,RO312,Calarasi,2,UDMR,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,686,RO312,Călăraşi
5678,10,2019-05-26,european,RO312,Calarasi,2,PRO,,656,RO312,Călăraşi
5679,11,2019-05-26,european,RO312,Calarasi,2,COSTEA PETER,,591,RO312,Călăraşi
5680,12,2019-05-26,european,RO312,Calarasi,2,PRU,Partidul România Unită,570,RO312,Călăraşi
5681,13,2019-05-26,european,RO312,Calarasi,2,PP,,569,RO312,Călăraşi
5682,14,2019-05-26,european,RO312,Calarasi,2,PSDI,,422,RO312,Călăraşi
5683,15,2019-05-26,european,RO312,Calarasi,2,BUN,,267,RO312,Călăraşi
5684,0,2012-12-09,house,RO414,Olt,0,eligible_voters,eligible_voters,389866,RO414,Olt
5685,1,2012-12-09,house,RO414,Olt,1,issued_ballots,issued_ballots,188284,RO414,Olt
5686,0,2012-12-09,house,RO414,Olt,2,USL,Uniunea Social Liberală,119974,RO414,Olt
5687,1,2012-12-09,house,RO414,Olt,2,PPDD,PPDD,38959,RO414,Olt
5688,2,2012-12-09,house,RO414,Olt,2,ARD,Alianța România Dreaptă,13683,RO414,Olt
5689,3,2012-12-09,house,RO414,Olt,2,PRM,Partidul România Mare,3209,RO414,Olt
5690,4,2012-12-09,house,RO414,Olt,2,PPU,,2535,RO414,Olt
5691,5,2012-12-09,house,RO414,Olt,2,PHR,,435,RO414,Olt
5692,6,2012-12-09,house,RO414,Olt,2,AMR,,424,RO414,Olt
5693,7,2012-12-09,house,RO414,Olt,2,FDGR,Forumul Democrat al Germanilor din România,319,RO414,Olt
5694,8,2012-12-09,house,RO414,Olt,2,UDMR,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,235,RO414,Olt
5695,9,2012-12-09,house,RO414,Olt,2,FCER,,184,RO414,Olt
5696,10,2012-12-09,house,RO414,Olt,2,UAR,,178,RO414,Olt
5697,11,2012-12-09,house,RO414,Olt,2,UBBR,,164,RO414,Olt
5698,12,2012-12-09,house,RO414,Olt,2,UDTR,,157,RO414,Olt
5699,13,2012-12-09,house,RO414,Olt,2,PAS,,154,RO414,Olt
5700,14,2012-12-09,house,RO414,Olt,2,UER,,148,RO414,Olt
5701,15,2012-12-09,house,RO414,Olt,2,C.R.L.R.,,132,RO414,Olt
5702,16,2012-12-09,house,RO414,Olt,2,RO.AS.IT.,,121,RO414,Olt
5703,17,2012-12-09,house,RO414,Olt,2,PNL-Aripa tânără,,117,RO414,Olt
5704,18,2012-12-09,house,RO414,Olt,2,UUR,,109,RO414,Olt
5705,19,2012-12-09,house,RO414,Olt,2,UPR,,106,RO414,Olt
5706,20,2012-12-09,house,RO414,Olt,2,UDTTMR,,100,RO414,Olt
5707,21,2012-12-09,house,RO414,Olt,2,UCRR,,78,RO414,Olt
5708,22,2012-12-09,house,RO414,Olt,2,UDSCR,,58,RO414,Olt
5709,23,2012-12-09,house,RO414,Olt,2,USR-PLUS,,57,RO414,Olt
5710,24,2012-12-09,house,RO414,Olt,2,UUR,,56,RO414,Olt
5711,25,2012-12-09,house,RO414,Olt,2,PPU,,38,RO414,Olt
5712,0,2012-12-09,house,RO322,Ilfov,0,eligible_voters,eligible_voters,287790,RO322,Ilfov
5713,1,2012-12-09,house,RO322,Ilfov,1,issued_ballots,issued_ballots,122088,RO322,Ilfov
5714,0,2012-12-09,house,RO322,Ilfov,2,USL,Uniunea Social Liberală,82886,RO322,Ilfov
5715,1,2012-12-09,house,RO322,Ilfov,2,PPDD,PPDD,16121,RO322,Ilfov
5716,2,2012-12-09,house,RO322,Ilfov,2,ARD,Alianța România Dreaptă,13827,RO322,Ilfov
5717,3,2012-12-09,house,RO322,Ilfov,2,PRM,Partidul România Mare,1722,RO322,Ilfov
5718,4,2012-12-09,house,RO322,Ilfov,2,PPDD,,595,RO322,Ilfov
5719,5,2012-12-09,house,RO322,Ilfov,2,PHR,,398,RO322,Ilfov
5720,6,2012-12-09,house,RO322,Ilfov,2,FDGR,Forumul Democrat al Germanilor din România,270,RO322,Ilfov
5721,7,2012-12-09,house,RO322,Ilfov,2,UDTR,,182,RO322,Ilfov
5722,8,2012-12-09,house,RO322,Ilfov,2,AMR,,180,RO322,Ilfov
5723,9,2012-12-09,house,RO322,Ilfov,2,UDMR,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,175,RO322,Ilfov
5724,10,2012-12-09,house,RO322,Ilfov,2,PNL-Aripa tânără,,153,RO322,Ilfov
5725,11,2012-12-09,house,RO322,Ilfov,2,UAR,,111,RO322,Ilfov
5726,12,2012-12-09,house,RO322,Ilfov,2,UER,,105,RO322,Ilfov
5727,13,2012-12-09,house,RO322,Ilfov,2,USR-PLUS,,91,RO322,Ilfov
5728,14,2012-12-09,house,RO322,Ilfov,2,UDTTMR,,85,RO322,Ilfov
5729,15,2012-12-09,house,RO322,Ilfov,2,FCER,,77,RO322,Ilfov
5730,16,2012-12-09,house,RO322,Ilfov,2,UBBR,,76,RO322,Ilfov
5731,17,2012-12-09,house,RO322,Ilfov,2,UPR,,65,RO322,Ilfov
5732,18,2012-12-09,house,RO322,Ilfov,2,UUR,,65,RO322,Ilfov
5733,19,2012-12-09,house,RO322,Ilfov,2,RO.AS.IT.,,57,RO322,Ilfov
5734,20,2012-12-09,house,RO322,Ilfov,2,C.R.L.R.,,49,RO322,Ilfov
5735,21,2012-12-09,house,RO322,Ilfov,2,UUR,,43,RO322,Ilfov
5736,22,2012-12-09,house,RO322,Ilfov,2,UDSCR,,40,RO322,Ilfov
5737,23,2012-12-09,house,RO322,Ilfov,2,UCRR,,39,RO322,Ilfov
5738,0,1992-09-27,house,RO313,Dambovita,0,eligible_voters,eligible_voters,398123,RO313,Dâmboviţa
5739,1,1992-09-27,house,RO313,Dambovita,1,issued_ballots,issued_ballots,282007,RO313,Dâmboviţa
5740,0,1992-09-27,house,RO313,Dambovita,2,F.D.S.N.,Frontul Democrat al Salvării Naționale,86446,RO313,Dâmboviţa
5741,1,1992-09-27,house,RO313,Dambovita,2,C.D.R,CONVENTIA DEMOCRATICA DIN ROMANIA,48068,RO313,Dâmboviţa
5742,2,1992-09-27,house,RO313,Dambovita,2,F.S.N.,Frontul Salvării Naționale,25404,RO313,Dâmboviţa
5743,3,1992-09-27,house,RO313,Dambovita,2,PRM,Partidul România Mare,12476,RO313,Dâmboviţa
5744,4,1992-09-27,house,RO313,Dambovita,2,P.D.A.R.,,10803,RO313,Dâmboviţa
5745,5,1992-09-27,house,RO313,Dambovita,2,P.U.N.R.,,8094,RO313,Dâmboviţa
5746,6,1992-09-27,house,RO313,Dambovita,2,PSM,Partidul Socialist al Muncii,7484,RO313,Dâmboviţa
5747,7,1992-09-27,house,RO313,Dambovita,2,M.E.R.,,4487,RO313,Dâmboviţa
5748,8,1992-09-27,house,RO313,Dambovita,2,PNL,Partidul Național Liberal,3984,RO313,Dâmboviţa
5749,9,1992-09-27,house,RO313,Dambovita,2,P.R.,,3233,RO313,Dâmboviţa
5750,10,1992-09-27,house,RO313,Dambovita,2,PDSR-PUR-PSDR,,3203,RO313,Dâmboviţa
5751,11,1992-09-27,house,RO313,Dambovita,2,PNTCD,,2803,RO313,Dâmboviţa
5752,12,1992-09-27,house,RO313,Dambovita,2,PRO,,2227,RO313,Dâmboviţa
5753,13,1992-09-27,house,RO313,Dambovita,2,P.U.S-D.,,2195,RO313,Dâmboviţa
5754,14,1992-09-27,house,RO313,Dambovita,2,S.N-D.,,1692,RO313,Dâmboviţa
5755,15,1992-09-27,house,RO313,Dambovita,2,P.T.R.,,1365,RO313,Dâmboviţa
5756,16,1992-09-27,house,RO313,Dambovita,2,C.S.S.,,987,RO313,Dâmboviţa
5757,17,1992-09-27,house,RO313,Dambovita,2,P.S.D.T.,,981,RO313,Dâmboviţa
5758,18,1992-09-27,house,RO313,Dambovita,2,N.P.L.,,869,RO313,Dâmboviţa
5759,19,1992-09-27,house,RO313,Dambovita,2,U.L.B.,,835,RO313,Dâmboviţa
5760,20,1992-09-27,house,RO313,Dambovita,2,P.L.M.R.,,824,RO313,Dâmboviţa
5761,21,1992-09-27,house,RO313,Dambovita,2,UDMR,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,637,RO313,Dâmboviţa
5762,22,1992-09-27,house,RO313,Dambovita,2,P.L.REP.,,637,RO313,Dâmboviţa
5763,23,1992-09-27,house,RO313,Dambovita,2,PUR,,574,RO313,Dâmboviţa
5764,24,1992-09-27,house,RO313,Dambovita,2,C.I.R.,,563,RO313,Dâmboviţa
5765,25,1992-09-27,house,RO313,Dambovita,2,P.D.C.,,563,RO313,Dâmboviţa
5766,26,1992-09-27,house,RO313,Dambovita,2,UDMR,,497,RO313,Dâmboviţa
5767,27,1992-09-27,house,RO313,Dambovita,2,U.G.R.R.,,439,RO313,Dâmboviţa
5768,28,1992-09-27,house,RO313,Dambovita,2,P.R.U.R.,,424,RO313,Dâmboviţa
5769,29,1992-09-27,house,RO313,Dambovita,2,P.N.D.C.,,394,RO313,Dâmboviţa
5770,30,1992-09-27,house,RO313,Dambovita,2,P.C.E.R.S.N.,,326,RO313,Dâmboviţa
5771,31,1992-09-27,house,RO313,Dambovita,2,P.S.D.I.,,277,RO313,Dâmboviţa
5772,32,1992-09-27,house,RO313,Dambovita,2,P.D.I.,,270,RO313,Dâmboviţa
5773,33,1992-09-27,house,RO313,Dambovita,2,U.E.R.,,202,RO313,Dâmboviţa
5774,34,1992-09-27,house,RO313,Dambovita,2,P.D.N.,,141,RO313,Dâmboviţa
5775,35,1992-09-27,house,RO313,Dambovita,2,P.V.D.P.,,129,RO313,Dâmboviţa
5776,36,1992-09-27,house,RO313,Dambovita,2,U.A.R.,,52,RO313,Dâmboviţa
5777,0,2000-11-26,house,RO216,Vaslui,0,eligible_voters,eligible_voters,362191,RO216,Vaslui
5778,1,2000-11-26,house,RO216,Vaslui,1,issued_ballots,issued_ballots,223735,RO216,Vaslui
5779,0,2000-11-26,house,RO216,Vaslui,2,PDSR,,107015,RO216,Vaslui
5780,1,2000-11-26,house,RO216,Vaslui,2,PRM,Partidul România Mare,37886,RO216,Vaslui
5781,2,2000-11-26,house,RO216,Vaslui,2,PD,Partidul Democrat,13938,RO216,Vaslui
5782,3,2000-11-26,house,RO216,Vaslui,2,CDR,CONVENTIA DEMOCRATA ROMANA 2000,10024,RO216,Vaslui
5783,4,2000-11-26,house,RO216,Vaslui,2,PNL,Partidul Național Liberal,9843,RO216,Vaslui
5784,5,2000-11-26,house,RO216,Vaslui,2,ApR,Alianța pentru România,6184,RO216,Vaslui
5785,6,2000-11-26,house,RO216,Vaslui,2,PNL,,2656,RO216,Vaslui
5786,7,2000-11-26,house,RO216,Vaslui,2,PSM,Partidul Socialist al Muncii,1735,RO216,Vaslui
5787,8,2000-11-26,house,RO216,Vaslui,2,PUNR,,1480,RO216,Vaslui
5788,9,2000-11-26,house,RO216,Vaslui,2,P ROMII,,1219,RO216,Vaslui
5789,10,2000-11-26,house,RO216,Vaslui,2,PSAP,,1156,RO216,Vaslui
5790,11,2000-11-26,house,RO216,Vaslui,2,PVR,,1101,RO216,Vaslui
5791,12,2000-11-26,house,RO216,Vaslui,2,PMR,,1038,RO216,Vaslui
5792,13,2000-11-26,house,RO216,Vaslui,2,ECOLOGISTII,Partidul Ecologist Român,1036,RO216,Vaslui
5793,14,2000-11-26,house,RO216,Vaslui,2,UBBR,,980,RO216,Vaslui
5794,15,2000-11-26,house,RO216,Vaslui,2,PRN,,880,RO216,Vaslui
5795,16,2000-11-26,house,RO216,Vaslui,2,PLRSD,,793,RO216,Vaslui
5796,17,2000-11-26,house,RO216,Vaslui,2,PNG,Partidul Noua Generație,712,RO216,Vaslui
5797,18,2000-11-26,house,RO216,Vaslui,2,PNTCD,,677,RO216,Vaslui
5798,19,2000-11-26,house,RO216,Vaslui,2,C ITRO - IS2,,647,RO216,Vaslui
5799,20,2000-11-26,house,RO216,Vaslui,2,U - ARMENI,,617,RO216,Vaslui
5800,21,2000-11-26,house,RO216,Vaslui,2,PDPRD,,614,RO216,Vaslui
5801,22,2000-11-26,house,RO216,Vaslui,2,PMP,,448,RO216,Vaslui
5802,23,2000-11-26,house,RO216,Vaslui,2,UDMR,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,401,RO216,Vaslui
5803,24,2000-11-26,house,RO216,Vaslui,2,PNDC,,384,RO216,Vaslui
5804,25,2000-11-26,house,RO216,Vaslui,2,PNL,,377,RO216,Vaslui
5805,26,2000-11-26,house,RO216,Vaslui,2,PPDD,,319,RO216,Vaslui
5806,27,2000-11-26,house,RO216,Vaslui,2,C- ELENA IS,,314,RO216,Vaslui
5807,28,2000-11-26,house,RO216,Vaslui,2,UDC,,290,RO216,Vaslui
5808,29,2000-11-26,house,RO216,Vaslui,2,PSDCTP,,274,RO216,Vaslui
5809,30,2000-11-26,house,RO216,Vaslui,2,PRO,,192,RO216,Vaslui
5810,31,2000-11-26,house,RO216,Vaslui,2,C LIPOVENI,,99,RO216,Vaslui
5811,32,2000-11-26,house,RO216,Vaslui,2,U - POLONEZI,,54,RO216,Vaslui
5812,0,1992-09-27,house,RO412,Gorj,0,eligible_voters,eligible_voters,264735,RO412,Gorj
5813,1,1992-09-27,house,RO412,Gorj,1,issued_ballots,issued_ballots,178823,RO412,Gorj
5814,0,1992-09-27,house,RO412,Gorj,2,F.D.S.N.,Frontul Democrat al Salvării Naționale,52124,RO412,Gorj
5815,1,1992-09-27,house,RO412,Gorj,2,PSM,Partidul Socialist al Muncii,33302,RO412,Gorj
5816,2,1992-09-27,house,RO412,Gorj,2,C.D.R,CONVENTIA DEMOCRATICA DIN ROMANIA,20423,RO412,Gorj
5817,3,1992-09-27,house,RO412,Gorj,2,F.S.N.,Frontul Salvării Naționale,11707,RO412,Gorj
5818,4,1992-09-27,house,RO412,Gorj,2,PRM,Partidul România Mare,4798,RO412,Gorj
5819,5,1992-09-27,house,RO412,Gorj,2,P.D.A.R.,,4508,RO412,Gorj
5820,6,1992-09-27,house,RO412,Gorj,2,PNL,Partidul Național Liberal,3428,RO412,Gorj
5821,7,1992-09-27,house,RO412,Gorj,2,P.U.N.R.,,3023,RO412,Gorj
5822,8,1992-09-27,house,RO412,Gorj,2,M.E.R.,,2469,RO412,Gorj
5823,9,1992-09-27,house,RO412,Gorj,2,PDSR-PUR-PSDR,,1830,RO412,Gorj
5824,10,1992-09-27,house,RO412,Gorj,2,P.D.M.R.,,1529,RO412,Gorj
5825,11,1992-09-27,house,RO412,Gorj,2,C.I.,,1459,RO412,Gorj
5826,12,1992-09-27,house,RO412,Gorj,2,S.N-D.,,1260,RO412,Gorj
5827,13,1992-09-27,house,RO412,Gorj,2,P.R.,,1038,RO412,Gorj
5828,14,1992-09-27,house,RO412,Gorj,2,P.U.S-D.,,700,RO412,Gorj
5829,15,1992-09-27,house,RO412,Gorj,2,C.S.S.,,670,RO412,Gorj
5830,16,1992-09-27,house,RO412,Gorj,2,UDMR,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,508,RO412,Gorj
5831,17,1992-09-27,house,RO412,Gorj,2,U.L.B.,,500,RO412,Gorj
5832,18,1992-09-27,house,RO412,Gorj,2,U.G.R.R.,,428,RO412,Gorj
5833,19,1992-09-27,house,RO412,Gorj,2,P.N.T.C.D.I.,,410,RO412,Gorj
5834,20,1992-09-27,house,RO412,Gorj,2,U.L.D.R.R.,,400,RO412,Gorj
5835,21,1992-09-27,house,RO412,Gorj,2,UDMR,,292,RO412,Gorj
5836,22,1992-09-27,house,RO412,Gorj,2,L.N.E.R.,,289,RO412,Gorj
5837,23,1992-09-27,house,RO412,Gorj,2,PRO,,282,RO412,Gorj
5838,24,1992-09-27,house,RO412,Gorj,2,P.L.M.R.,,274,RO412,Gorj
5839,25,1992-09-27,house,RO412,Gorj,2,P.V.D.P.,,264,RO412,Gorj
5840,26,1992-09-27,house,RO412,Gorj,2,P.D.C.,,260,RO412,Gorj
5841,27,1992-09-27,house,RO412,Gorj,2,C.I.R.,,237,RO412,Gorj
5842,28,1992-09-27,house,RO412,Gorj,2,PDSR,,226,RO412,Gorj
5843,29,1992-09-27,house,RO412,Gorj,2,P.V.P.,,222,RO412,Gorj
5844,30,1992-09-27,house,RO412,Gorj,2,P.R.U.R.,,191,RO412,Gorj
5845,31,1992-09-27,house,RO412,Gorj,2,PUR,,172,RO412,Gorj
5846,32,1992-09-27,house,RO412,Gorj,2,P.R.N.S.,,133,RO412,Gorj
5847,0,2004-11-28,president_b,RO421,Arad,0,eligible_voters,eligible_voters,393462,RO421,Arad
5848,1,2004-11-28,president_b,RO421,Arad,1,issued_ballots,issued_ballots,200712,RO421,Arad
5849,0,2004-11-28,president_b,RO421,Arad,2,TRAIAN BASESCU,Alianța Dreptate și Adevăr,125394,RO421,Arad
5850,1,2004-11-28,president_b,RO421,Arad,2,ADRIAN NASTASE,PSD + PUR,73532,RO421,Arad
5851,0,2000-11-26,president_a,RO422,Caras-Severin,0,eligible_voters,eligible_voters,278996,RO422,Caraş-Severin
5852,1,2000-11-26,president_a,RO422,Caras-Severin,1,issued_ballots,issued_ballots,184739,RO422,Caraş-Severin
5853,0,2000-11-26,president_a,RO422,Caras-Severin,2,CORNELIU VADIM TUDOR,PRM,62323,RO422,Caraş-Severin
5854,1,2000-11-26,president_a,RO422,Caras-Severin,2,ION ILIESCU,PDSR-PUR-PSDR,57614,RO422,Caraş-Severin
5855,2,2000-11-26,president_a,RO422,Caras-Severin,2,THEODOR DUMITRU STOLOJAN,PNL,21628,RO422,Caraş-Severin
5856,3,2000-11-26,president_a,RO422,Caras-Severin,2,CONSTANTIN MUGUREL ISARESCU,,15173,RO422,Caraş-Severin
5857,4,2000-11-26,president_a,RO422,Caras-Severin,2,PETRE ROMAN,PD,9885,RO422,Caraş-Severin
5858,5,2000-11-26,president_a,RO422,Caras-Severin,2,TEODOR VIOREL MELESCANU,ApR,4124,RO422,Caraş-Severin
5859,6,2000-11-26,president_a,RO422,Caras-Severin,2,GHEORGHE EDUARD MANOLE,,3207,RO422,Caraş-Severin
5860,7,2000-11-26,president_a,RO422,Caras-Severin,2,PAUL-PHILIPPE HOHENZOLLERN,,1906,RO422,Caraş-Severin
5861,8,2000-11-26,president_a,RO422,Caras-Severin,2,GYORGY FRUNDA,UDMR,1851,RO422,Caraş-Severin
5862,9,2000-11-26,president_a,RO422,Caras-Severin,2,GRAZIELA-ELENA BIRLA,,1308,RO422,Caraş-Severin
5863,10,2000-11-26,president_a,RO422,Caras-Severin,2,ION SASU,PSM,880,RO422,Caraş-Severin
5864,11,2000-11-26,president_a,RO422,Caras-Severin,2,NICULAE CERVENI,,582,RO422,Caraş-Severin
5865,0,1992-09-27,president_a,RO422,Caras-Severin,0,eligible_voters,eligible_voters,271807,RO422,Caraş-Severin
5866,1,1992-09-27,president_a,RO422,Caras-Severin,1,issued_ballots,issued_ballots,196227,RO422,Caraş-Severin
5867,0,1992-09-27,president_a,RO422,Caras-Severin,2,ION ILIESCU,F.D.S.N.,75877,RO422,Caraş-Severin
5868,1,1992-09-27,president_a,RO422,Caras-Severin,2,EMIL CONSTANTINESCU,C.D.R.,68348,RO422,Caraş-Severin
5869,2,1992-09-27,president_a,RO422,Caras-Severin,2,GHEORGHE FUNAR,P.U.N.R.,16299,RO422,Caraş-Severin
5870,3,1992-09-27,president_a,RO422,Caras-Severin,2,CAIUS TRAIAN DRAGOMIR,,12112,RO422,Caraş-Severin
5871,4,1992-09-27,president_a,RO422,Caras-Severin,2,IOAN MANZATU,P.R.,8226,RO422,Caraş-Severin
5872,5,1992-09-27,president_a,RO422,Caras-Severin,2,MIRCEA DRUC,,5703,RO422,Caraş-Severin
5873,0,2008-11-30,house,RO411,Dolj,0,eligible_voters,eligible_voters,599346,RO411,Dolj
5874,1,2008-11-30,house,RO411,Dolj,1,issued_ballots,issued_ballots,261559,RO411,Dolj
5875,0,2008-11-30,house,RO411,Dolj,2,PSD,,118630,RO411,Dolj
5876,1,2008-11-30,house,RO411,Dolj,2,PD,Partidul Democrat Liberal,78546,RO411,Dolj
5877,2,2008-11-30,house,RO411,Dolj,2,PNL,Partidul Național Liberal,32381,RO411,Dolj
5878,3,2008-11-30,house,RO411,Dolj,2,PRM,Partidul România Mare,5518,RO411,Dolj
5879,4,2008-11-30,house,RO411,Dolj,2,PNG,PNG-CD,3348,RO411,Dolj
5880,5,2008-11-30,house,RO411,Dolj,2,PHR,,1919,RO411,Dolj
5881,6,2008-11-30,house,RO411,Dolj,2,PVE,,1185,RO411,Dolj
5882,7,2008-11-30,house,RO411,Dolj,2,FC-Evrei,,988,RO411,Dolj
5883,8,2008-11-30,house,RO411,Dolj,2,A-Macedoni,,604,RO411,Dolj
5884,9,2008-11-30,house,RO411,Dolj,2,FDGR,Forumul Democrat al Germanilor din România,504,RO411,Dolj
5885,10,2008-11-30,house,RO411,Dolj,2,U-Slovaci,,365,RO411,Dolj
5886,11,2008-11-30,house,RO411,Dolj,2,A-Albanezi,,357,RO411,Dolj
5887,12,2008-11-30,house,RO411,Dolj,2,U-Ucrainen,,346,RO411,Dolj
5888,13,2008-11-30,house,RO411,Dolj,2,U-Sirbi,,329,RO411,Dolj
5889,14,2008-11-30,house,RO411,Dolj,2,UDMR,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,298,RO411,Dolj
5890,15,2008-11-30,house,RO411,Dolj,2,U-Turca,,289,RO411,Dolj
5891,16,2008-11-30,house,RO411,Dolj,2,U-Eleni,,281,RO411,Dolj
5892,17,2008-11-30,house,RO411,Dolj,2,RO.AS.IT,,262,RO411,Dolj
5893,18,2008-11-30,house,RO411,Dolj,2,U-Armeni,,243,RO411,Dolj
5894,19,2008-11-30,house,RO411,Dolj,2,UBBR,,208,RO411,Dolj
5895,20,2008-11-30,house,RO411,Dolj,2,C-Rusi,,184,RO411,Dolj
5896,21,2008-11-30,house,RO411,Dolj,2,U-Croati,,156,RO411,Dolj
5897,22,2008-11-30,house,RO411,Dolj,2,U-Ruteni,,150,RO411,Dolj
5898,23,2008-11-30,house,RO411,Dolj,2,U-Polonezi,,123,RO411,Dolj
5899,24,2008-11-30,house,RO411,Dolj,2,U-Tatari,,118,RO411,Dolj
5900,25,2008-11-30,house,RO411,Dolj,2,PPPS,,106,RO411,Dolj
5901,0,2004-11-28,president_a,RO225,Tulcea,0,eligible_voters,eligible_voters,209159,RO225,Tulcea
5902,1,2004-11-28,president_a,RO225,Tulcea,1,issued_ballots,issued_ballots,122303,RO225,Tulcea
5903,0,2004-11-28,president_a,RO225,Tulcea,2,ADRIAN NASTASE,PSD + PUR,45247,RO225,Tulcea
5904,1,2004-11-28,president_a,RO225,Tulcea,2,TRAIAN BASESCU,Alianța Dreptate și Adevăr,40184,RO225,Tulcea
5905,2,2004-11-28,president_a,RO225,Tulcea,2,CORNELIU VADIM TUDOR,PRM,23257,RO225,Tulcea
5906,3,2004-11-28,president_a,RO225,Tulcea,2,GEORGE BECALI,PNG,2577,RO225,Tulcea
5907,4,2004-11-28,president_a,RO225,Tulcea,2,GHEORGHE DINU,Independent,1586,RO225,Tulcea
5908,5,2004-11-28,president_a,RO225,Tulcea,2,PETRE ROMAN,,1220,RO225,Tulcea
5909,6,2004-11-28,president_a,RO225,Tulcea,2,GHEORGHE CORIOLAN CIUHANDU,PNTCD,1179,RO225,Tulcea
5910,7,2004-11-28,president_a,RO225,Tulcea,2,AUREL RADULESCU,,783,RO225,Tulcea
5911,8,2004-11-28,president_a,RO225,Tulcea,2,OVIDIU TUDORICI,,601,RO225,Tulcea
5912,9,2004-11-28,president_a,RO225,Tulcea,2,MARIAN PETRE MILUT,,500,RO225,Tulcea
5913,10,2004-11-28,president_a,RO225,Tulcea,2,ALEXANDRU RAJ TUNARU,,428,RO225,Tulcea
5914,11,2004-11-28,president_a,RO225,Tulcea,2,MARKO BELA,UDMR,179,RO225,Tulcea
5915,0,2000-11-26,house,RO312,Calarasi,0,eligible_voters,eligible_voters,256970,RO312,Călăraşi
5916,1,2000-11-26,house,RO312,Calarasi,1,issued_ballots,issued_ballots,163687,RO312,Călăraşi
5917,0,2000-11-26,house,RO312,Calarasi,2,PDSR,,82719,RO312,Călăraşi
5918,1,2000-11-26,house,RO312,Calarasi,2,PRM,Partidul România Mare,26688,RO312,Călăraşi
5919,2,2000-11-26,house,RO312,Calarasi,2,PNL,Partidul Național Liberal,6082,RO312,Călăraşi
