"DATA_ELEZIONE";"TIPO_ELEZIONE";"CIRCOSCRIZIONE";"REGIONE";"PROVINCIA";"COMUNE";"ELETTORI";"ELETTORI_MASCHI";"VOTANTI";"VOTANTI_MASCHI";"SCHEDEBIANCHE";"LISTA";"VOTI_LISTA"
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PALAGONIA";14081;6871;4181;2269;21;"MOVIMENTO 5 STELLE";1178
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PALAGONIA";14081;6871;4181;2269;21;"POPOLARI PER L'ITALIA";5
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PALAGONIA";14081;6871;4181;2269;21;"LEGA SALVINI PREMIER";1343
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PATERNO'";38273;18384;14562;7641;112;"+EUROPA - ITALIA IN COMUNE - PDE ITALIA";125
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PATERNO'";38273;18384;14562;7641;112;"FRATELLI D'ITALIA";1261
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PATERNO'";38273;18384;14562;7641;112;"LEGA SALVINI PREMIER";3158
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PATERNO'";38273;18384;14562;7641;112;"POPOLARI PER L'ITALIA";19
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PATERNO'";38273;18384;14562;7641;112;"POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE";67
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PATERNO'";38273;18384;14562;7641;112;"FORZA ITALIA";2012
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PATERNO'";38273;18384;14562;7641;112;"PARTITO DEMOCRATICO";1382
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PATERNO'";38273;18384;14562;7641;112;"LA SINISTRA";137
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PATERNO'";38273;18384;14562;7641;112;"EUROPA VERDE";133
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PATERNO'";38273;18384;14562;7641;112;"PARTITO COMUNISTA";63
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PATERNO'";38273;18384;14562;7641;112;"FORZA NUOVA";17
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PATERNO'";38273;18384;14562;7641;112;"PARTITO PIRATA";13
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PATERNO'";38273;18384;14562;7641;112;"CASAPOUND ITALIA - DESTRE UNITE";26
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PATERNO'";38273;18384;14562;7641;112;"MOVIMENTO 5 STELLE";5553
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PATERNO'";38273;18384;14562;7641;112;"PARTITO ANIMALISTA";60
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PEDARA";12059;5976;4835;2580;19;"+EUROPA - ITALIA IN COMUNE - PDE ITALIA";47
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PEDARA";12059;5976;4835;2580;19;"FRATELLI D'ITALIA";339
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PEDARA";12059;5976;4835;2580;19;"POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE";26
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PEDARA";12059;5976;4835;2580;19;"FORZA ITALIA";468
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PEDARA";12059;5976;4835;2580;19;"LA SINISTRA";74
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PEDARA";12059;5976;4835;2580;19;"PARTITO DEMOCRATICO";924
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PEDARA";12059;5976;4835;2580;19;"EUROPA VERDE";69
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PEDARA";12059;5976;4835;2580;19;"PARTITO ANIMALISTA";37
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PEDARA";12059;5976;4835;2580;19;"FORZA NUOVA";6
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PEDARA";12059;5976;4835;2580;19;"PARTITO COMUNISTA";16
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PEDARA";12059;5976;4835;2580;19;"CASAPOUND ITALIA - DESTRE UNITE";8
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PEDARA";12059;5976;4835;2580;19;"PARTITO PIRATA";8
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PEDARA";12059;5976;4835;2580;19;"MOVIMENTO 5 STELLE";1651
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PEDARA";12059;5976;4835;2580;19;"POPOLARI PER L'ITALIA";4
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PEDARA";12059;5976;4835;2580;19;"LEGA SALVINI PREMIER";999
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PIEDIMONTE ETNEO";4241;2102;1635;868;17;"+EUROPA - ITALIA IN COMUNE - PDE ITALIA";68
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PIEDIMONTE ETNEO";4241;2102;1635;868;17;"POPOLARI PER L'ITALIA";1
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PIEDIMONTE ETNEO";4241;2102;1635;868;17;"FORZA ITALIA";201
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PIEDIMONTE ETNEO";4241;2102;1635;868;17;"POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE";5
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PIEDIMONTE ETNEO";4241;2102;1635;868;17;"PARTITO DEMOCRATICO";436
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PIEDIMONTE ETNEO";4241;2102;1635;868;17;"LA SINISTRA";6
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PIEDIMONTE ETNEO";4241;2102;1635;868;17;"EUROPA VERDE";12
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PIEDIMONTE ETNEO";4241;2102;1635;868;17;"PARTITO ANIMALISTA";7
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PIEDIMONTE ETNEO";4241;2102;1635;868;17;"PARTITO COMUNISTA";8
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PIEDIMONTE ETNEO";4241;2102;1635;868;17;"FORZA NUOVA";2
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PIEDIMONTE ETNEO";4241;2102;1635;868;17;"PARTITO PIRATA";0
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PIEDIMONTE ETNEO";4241;2102;1635;868;17;"CASAPOUND ITALIA - DESTRE UNITE";0
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PIEDIMONTE ETNEO";4241;2102;1635;868;17;"MOVIMENTO 5 STELLE";351
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PIEDIMONTE ETNEO";4241;2102;1635;868;17;"FRATELLI D'ITALIA";161
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"PIEDIMONTE ETNEO";4241;2102;1635;868;17;"LEGA SALVINI PREMIER";329
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RADDUSA";2707;1307;1042;567;5;"+EUROPA - ITALIA IN COMUNE - PDE ITALIA";6
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RADDUSA";2707;1307;1042;567;5;"POPOLARI PER L'ITALIA";0
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RADDUSA";2707;1307;1042;567;5;"FRATELLI D'ITALIA";58
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RADDUSA";2707;1307;1042;567;5;"FORZA ITALIA";256
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RADDUSA";2707;1307;1042;567;5;"POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE";1
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RADDUSA";2707;1307;1042;567;5;"PARTITO DEMOCRATICO";75
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RADDUSA";2707;1307;1042;567;5;"EUROPA VERDE";7
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RADDUSA";2707;1307;1042;567;5;"LA SINISTRA";5
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RADDUSA";2707;1307;1042;567;5;"PARTITO ANIMALISTA";1
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RADDUSA";2707;1307;1042;567;5;"FORZA NUOVA";0
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RADDUSA";2707;1307;1042;567;5;"PARTITO COMUNISTA";1
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RADDUSA";2707;1307;1042;567;5;"PARTITO PIRATA";1
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RADDUSA";2707;1307;1042;567;5;"CASAPOUND ITALIA - DESTRE UNITE";0
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RADDUSA";2707;1307;1042;567;5;"MOVIMENTO 5 STELLE";483
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RADDUSA";2707;1307;1042;567;5;"LEGA SALVINI PREMIER";122
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RAGALNA";3339;1708;1498;837;10;"+EUROPA - ITALIA IN COMUNE - PDE ITALIA";16
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RAGALNA";3339;1708;1498;837;10;"MOVIMENTO 5 STELLE";388
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RAGALNA";3339;1708;1498;837;10;"POPOLARI PER L'ITALIA";0
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RAGALNA";3339;1708;1498;837;10;"FRATELLI D'ITALIA";200
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RAGALNA";3339;1708;1498;837;10;"POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE";11
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RAGALNA";3339;1708;1498;837;10;"FORZA ITALIA";251
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RAGALNA";3339;1708;1498;837;10;"PARTITO DEMOCRATICO";232
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RAGALNA";3339;1708;1498;837;10;"EUROPA VERDE";17
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RAGALNA";3339;1708;1498;837;10;"PARTITO ANIMALISTA";7
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RAGALNA";3339;1708;1498;837;10;"LA SINISTRA";19
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RAGALNA";3339;1708;1498;837;10;"PARTITO COMUNISTA";9
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RAGALNA";3339;1708;1498;837;10;"FORZA NUOVA";1
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RAGALNA";3339;1708;1498;837;10;"PARTITO PIRATA";3
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RAGALNA";3339;1708;1498;837;10;"CASAPOUND ITALIA - DESTRE UNITE";4
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RAGALNA";3339;1708;1498;837;10;"LEGA SALVINI PREMIER";309
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RAMACCA";9397;4681;3047;1704;23;"+EUROPA - ITALIA IN COMUNE - PDE ITALIA";32
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RAMACCA";9397;4681;3047;1704;23;"PARTITO ANIMALISTA";13
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RAMACCA";9397;4681;3047;1704;23;"LEGA SALVINI PREMIER";458
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RAMACCA";9397;4681;3047;1704;23;"POPOLARI PER L'ITALIA";1
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RAMACCA";9397;4681;3047;1704;23;"PARTITO DEMOCRATICO";556
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RAMACCA";9397;4681;3047;1704;23;"POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE";7
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RAMACCA";9397;4681;3047;1704;23;"FORZA ITALIA";517
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RAMACCA";9397;4681;3047;1704;23;"LA SINISTRA";24
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RAMACCA";9397;4681;3047;1704;23;"EUROPA VERDE";22
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RAMACCA";9397;4681;3047;1704;23;"PARTITO COMUNISTA";12
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RAMACCA";9397;4681;3047;1704;23;"FORZA NUOVA";2
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RAMACCA";9397;4681;3047;1704;23;"PARTITO PIRATA";2
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RAMACCA";9397;4681;3047;1704;23;"CASAPOUND ITALIA - DESTRE UNITE";0
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RAMACCA";9397;4681;3047;1704;23;"MOVIMENTO 5 STELLE";966
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RAMACCA";9397;4681;3047;1704;23;"FRATELLI D'ITALIA";362
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RANDAZZO";10587;5070;3869;2074;35;"POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE";6
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RANDAZZO";10587;5070;3869;2074;35;"MOVIMENTO 5 STELLE";717
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RANDAZZO";10587;5070;3869;2074;35;"EUROPA VERDE";27
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RANDAZZO";10587;5070;3869;2074;35;"FRATELLI D'ITALIA";345
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RANDAZZO";10587;5070;3869;2074;35;"PARTITO COMUNISTA";11
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RANDAZZO";10587;5070;3869;2074;35;"LA SINISTRA";47
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RANDAZZO";10587;5070;3869;2074;35;"CASAPOUND ITALIA - DESTRE UNITE";9
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RANDAZZO";10587;5070;3869;2074;35;"PARTITO ANIMALISTA";8
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RANDAZZO";10587;5070;3869;2074;35;"POPOLARI PER L'ITALIA";4
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RANDAZZO";10587;5070;3869;2074;35;"PARTITO DEMOCRATICO";664
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RANDAZZO";10587;5070;3869;2074;35;"FORZA NUOVA";1
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RANDAZZO";10587;5070;3869;2074;35;"PARTITO PIRATA";2
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RANDAZZO";10587;5070;3869;2074;35;"FORZA ITALIA";963
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RANDAZZO";10587;5070;3869;2074;35;"LEGA SALVINI PREMIER";889
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RANDAZZO";10587;5070;3869;2074;35;"+EUROPA - ITALIA IN COMUNE - PDE ITALIA";22
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RIPOSTO";13079;6395;5048;2570;41;"EUROPA VERDE";33
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RIPOSTO";13079;6395;5048;2570;41;"FORZA ITALIA";756
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RIPOSTO";13079;6395;5048;2570;41;"LA SINISTRA";104
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RIPOSTO";13079;6395;5048;2570;41;"PARTITO DEMOCRATICO";744
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RIPOSTO";13079;6395;5048;2570;41;"POPOLARI PER L'ITALIA";9
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RIPOSTO";13079;6395;5048;2570;41;"LEGA SALVINI PREMIER";1195
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RIPOSTO";13079;6395;5048;2570;41;"PARTITO ANIMALISTA";25
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RIPOSTO";13079;6395;5048;2570;41;"POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE";15
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RIPOSTO";13079;6395;5048;2570;41;"FRATELLI D'ITALIA";323
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RIPOSTO";13079;6395;5048;2570;41;"MOVIMENTO 5 STELLE";1497
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RIPOSTO";13079;6395;5048;2570;41;"CASAPOUND ITALIA - DESTRE UNITE";11
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RIPOSTO";13079;6395;5048;2570;41;"PARTITO PIRATA";13
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RIPOSTO";13079;6395;5048;2570;41;"FORZA NUOVA";11
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RIPOSTO";13079;6395;5048;2570;41;"PARTITO COMUNISTA";28
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"RIPOSTO";13079;6395;5048;2570;41;"+EUROPA - ITALIA IN COMUNE - PDE ITALIA";126
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"SAN CONO";2512;1207;933;491;16;"+EUROPA - ITALIA IN COMUNE - PDE ITALIA";5
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"SAN CONO";2512;1207;933;491;16;"PARTITO ANIMALISTA";1
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"SAN CONO";2512;1207;933;491;16;"FORZA ITALIA";93
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"SAN CONO";2512;1207;933;491;16;"POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE";1
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"SAN CONO";2512;1207;933;491;16;"FRATELLI D'ITALIA";138
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"SAN CONO";2512;1207;933;491;16;"POPOLARI PER L'ITALIA";0
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"SAN CONO";2512;1207;933;491;16;"PARTITO PIRATA";2
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"SAN CONO";2512;1207;933;491;16;"PARTITO DEMOCRATICO";312
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"SAN CONO";2512;1207;933;491;16;"MOVIMENTO 5 STELLE";256
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"SAN CONO";2512;1207;933;491;16;"PARTITO COMUNISTA";4
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"SAN CONO";2512;1207;933;491;16;"LEGA SALVINI PREMIER";79
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"SAN CONO";2512;1207;933;491;16;"CASAPOUND ITALIA - DESTRE UNITE";0
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"SAN CONO";2512;1207;933;491;16;"EUROPA VERDE";4
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"SAN CONO";2512;1207;933;491;16;"LA SINISTRA";3
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"SAN CONO";2512;1207;933;491;16;"FORZA NUOVA";0
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"SAN GIOVANNI LA PUNTA";19216;9082;8835;4432;31;"FORZA NUOVA";23
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"SAN GIOVANNI LA PUNTA";19216;9082;8835;4432;31;"PARTITO COMUNISTA";36
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"SAN GIOVANNI LA PUNTA";19216;9082;8835;4432;31;"CASAPOUND ITALIA - DESTRE UNITE";14
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"SAN GIOVANNI LA PUNTA";19216;9082;8835;4432;31;"PARTITO PIRATA";11
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"SAN GIOVANNI LA PUNTA";19216;9082;8835;4432;31;"MOVIMENTO 5 STELLE";2668
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"SAN GIOVANNI LA PUNTA";19216;9082;8835;4432;31;"POPOLARI PER L'ITALIA";15
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"SAN GIOVANNI LA PUNTA";19216;9082;8835;4432;31;"FRATELLI D'ITALIA";642
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"SAN GIOVANNI LA PUNTA";19216;9082;8835;4432;31;"POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE";41
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"SAN GIOVANNI LA PUNTA";19216;9082;8835;4432;31;"FORZA ITALIA";1388
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"SAN GIOVANNI LA PUNTA";19216;9082;8835;4432;31;"LA SINISTRA";142
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"SAN GIOVANNI LA PUNTA";19216;9082;8835;4432;31;"PARTITO DEMOCRATICO";1521
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"SAN GIOVANNI LA PUNTA";19216;9082;8835;4432;31;"EUROPA VERDE";117
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"SAN GIOVANNI LA PUNTA";19216;9082;8835;4432;31;"PARTITO ANIMALISTA";50
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"SAN GIOVANNI LA PUNTA";19216;9082;8835;4432;31;"+EUROPA - ITALIA IN COMUNE - PDE ITALIA";132
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"SAN GIOVANNI LA PUNTA";19216;9082;8835;4432;31;"LEGA SALVINI PREMIER";1867
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"SAN GREGORIO DI CATANIA";9688;4577;4759;2388;22;"LEGA SALVINI PREMIER";751
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"SAN GREGORIO DI CATANIA";9688;4577;4759;2388;22;"FRATELLI D'ITALIA";458
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"SAN GREGORIO DI CATANIA";9688;4577;4759;2388;22;"POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE";21
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"SAN GREGORIO DI CATANIA";9688;4577;4759;2388;22;"PARTITO DEMOCRATICO";1296
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"SAN GREGORIO DI CATANIA";9688;4577;4759;2388;22;"LA SINISTRA";83
26/5/2019 00:00:00;"E";"V : ITALIA INSULARE";"SICILIA";"CATANIA";"SAN GREGORIO DI CATANIA";9688;4577;4759;2388;22;"EUROPA VERDE";100
