"CIRCOSCRIZIONE";"REGIONE";"PROVINCIA";"COMUNE";"ELETTORI";"ELETTORI_MASCHI";"VOTANTI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTI_LISTA"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"PIETRASTORNINA";1432;706;691;364;7;"IO CAMBIO - MAIE";"0"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"PIETRASTORNINA";1432;706;691;364;7;"ITALIA DEI VALORI";"2"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"PIETRASTORNINA";1432;706;691;364;7;"FRATELLI D'ITALIA - ALLEANZA NAZIONALE";"10"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"PIETRASTORNINA";1432;706;691;364;7;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";"94"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"PIETRASTORNINA";1432;706;691;364;7;"L'ALTRA EUROPA CON TSIPRAS";"22"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"PIETRASTORNINA";1432;706;691;364;7;"VERDI EUROPEI-GREEN ITALIA";"2"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"PRATA DI PRINCIPATO ULTRA";2671;1318;1114;606;12;"LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO";"1"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"PRATA DI PRINCIPATO ULTRA";2671;1318;1114;606;12;"FORZA ITALIA";"173"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"PRATA DI PRINCIPATO ULTRA";2671;1318;1114;606;12;"PARTITO DEMOCRATICO";"454"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"PRATA DI PRINCIPATO ULTRA";2671;1318;1114;606;12;"IO CAMBIO - MAIE";"1"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"PRATA DI PRINCIPATO ULTRA";2671;1318;1114;606;12;"SCELTA EUROPEA";"13"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"PRATA DI PRINCIPATO ULTRA";2671;1318;1114;606;12;"VERDI EUROPEI-GREEN ITALIA";"10"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"PRATA DI PRINCIPATO ULTRA";2671;1318;1114;606;12;"ITALIA DEI VALORI";"7"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"PRATA DI PRINCIPATO ULTRA";2671;1318;1114;606;12;"FRATELLI D'ITALIA - ALLEANZA NAZIONALE";"28"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"PRATA DI PRINCIPATO ULTRA";2671;1318;1114;606;12;"NUOVO CENTRO DESTRA - UDC";"67"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"PRATA DI PRINCIPATO ULTRA";2671;1318;1114;606;12;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";"241"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"PRATA DI PRINCIPATO ULTRA";2671;1318;1114;606;12;"L'ALTRA EUROPA CON TSIPRAS";"71"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"PRATOLA SERRA";3561;1747;1872;989;14;"NUOVO CENTRO DESTRA - UDC";"50"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"PRATOLA SERRA";3561;1747;1872;989;14;"FORZA ITALIA";"570"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"PRATOLA SERRA";3561;1747;1872;989;14;"PARTITO DEMOCRATICO";"644"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"PRATOLA SERRA";3561;1747;1872;989;14;"SCELTA EUROPEA";"35"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"PRATOLA SERRA";3561;1747;1872;989;14;"IO CAMBIO - MAIE";"4"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"PRATOLA SERRA";3561;1747;1872;989;14;"ITALIA DEI VALORI";"2"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"PRATOLA SERRA";3561;1747;1872;989;14;"FRATELLI D'ITALIA - ALLEANZA NAZIONALE";"36"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"PRATOLA SERRA";3561;1747;1872;989;14;"LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO";"7"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"PRATOLA SERRA";3561;1747;1872;989;14;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";"372"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"PRATOLA SERRA";3561;1747;1872;989;14;"L'ALTRA EUROPA CON TSIPRAS";"86"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"PRATOLA SERRA";3561;1747;1872;989;14;"VERDI EUROPEI-GREEN ITALIA";"4"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"QUADRELLE";1544;762;744;390;6;"FRATELLI D'ITALIA - ALLEANZA NAZIONALE";"9"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"QUADRELLE";1544;762;744;390;6;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";"162"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"QUADRELLE";1544;762;744;390;6;"FORZA ITALIA";"217"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"QUADRELLE";1544;762;744;390;6;"NUOVO CENTRO DESTRA - UDC";"58"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"QUADRELLE";1544;762;744;390;6;"SCELTA EUROPEA";"3"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"QUADRELLE";1544;762;744;390;6;"IO CAMBIO - MAIE";"3"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"QUADRELLE";1544;762;744;390;6;"VERDI EUROPEI-GREEN ITALIA";"2"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"QUADRELLE";1544;762;744;390;6;"PARTITO DEMOCRATICO";"253"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"QUADRELLE";1544;762;744;390;6;"L'ALTRA EUROPA CON TSIPRAS";"7"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"QUADRELLE";1544;762;744;390;6;"ITALIA DEI VALORI";"2"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"QUADRELLE";1544;762;744;390;6;"LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO";"3"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"QUINDICI";2006;1002;1002;511;13;"PARTITO DEMOCRATICO";"239"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"QUINDICI";2006;1002;1002;511;13;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";"124"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"QUINDICI";2006;1002;1002;511;13;"L'ALTRA EUROPA CON TSIPRAS";"4"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"QUINDICI";2006;1002;1002;511;13;"FORZA ITALIA";"257"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"QUINDICI";2006;1002;1002;511;13;"NUOVO CENTRO DESTRA - UDC";"133"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"QUINDICI";2006;1002;1002;511;13;"VERDI EUROPEI-GREEN ITALIA";"0"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"QUINDICI";2006;1002;1002;511;13;"FRATELLI D'ITALIA - ALLEANZA NAZIONALE";"109"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"QUINDICI";2006;1002;1002;511;13;"ITALIA DEI VALORI";"89"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"QUINDICI";2006;1002;1002;511;13;"IO CAMBIO - MAIE";"2"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"QUINDICI";2006;1002;1002;511;13;"SCELTA EUROPEA";"7"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"QUINDICI";2006;1002;1002;511;13;"LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO";"2"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"ROCCABASCERANA";2270;1109;1138;612;20;"NUOVO CENTRO DESTRA - UDC";"109"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"ROCCABASCERANA";2270;1109;1138;612;20;"FORZA ITALIA";"320"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"ROCCABASCERANA";2270;1109;1138;612;20;"PARTITO DEMOCRATICO";"379"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"ROCCABASCERANA";2270;1109;1138;612;20;"IO CAMBIO - MAIE";"1"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"ROCCABASCERANA";2270;1109;1138;612;20;"SCELTA EUROPEA";"4"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"ROCCABASCERANA";2270;1109;1138;612;20;"ITALIA DEI VALORI";"2"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"ROCCABASCERANA";2270;1109;1138;612;20;"FRATELLI D'ITALIA - ALLEANZA NAZIONALE";"10"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"ROCCABASCERANA";2270;1109;1138;612;20;"LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO";"2"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"ROCCABASCERANA";2270;1109;1138;612;20;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";"188"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"ROCCABASCERANA";2270;1109;1138;612;20;"L'ALTRA EUROPA CON TSIPRAS";"64"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"ROCCABASCERANA";2270;1109;1138;612;20;"VERDI EUROPEI-GREEN ITALIA";"4"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"ROCCA SAN FELICE";1046;523;364;218;11;"FRATELLI D'ITALIA - ALLEANZA NAZIONALE";"7"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"ROCCA SAN FELICE";1046;523;364;218;11;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";"67"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"ROCCA SAN FELICE";1046;523;364;218;11;"NUOVO CENTRO DESTRA - UDC";"53"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"ROCCA SAN FELICE";1046;523;364;218;11;"FORZA ITALIA";"108"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"ROCCA SAN FELICE";1046;523;364;218;11;"IO CAMBIO - MAIE";"2"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"ROCCA SAN FELICE";1046;523;364;218;11;"SCELTA EUROPEA";"1"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"ROCCA SAN FELICE";1046;523;364;218;11;"VERDI EUROPEI-GREEN ITALIA";"1"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"ROCCA SAN FELICE";1046;523;364;218;11;"PARTITO DEMOCRATICO";"65"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"ROCCA SAN FELICE";1046;523;364;218;11;"L'ALTRA EUROPA CON TSIPRAS";"7"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"ROCCA SAN FELICE";1046;523;364;218;11;"ITALIA DEI VALORI";"18"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"ROCCA SAN FELICE";1046;523;364;218;11;"LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO";"3"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"ROTONDI";3162;1565;1470;792;15;"LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO";"4"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"ROTONDI";3162;1565;1470;792;15;"FORZA ITALIA";"346"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"ROTONDI";3162;1565;1470;792;15;"NUOVO CENTRO DESTRA - UDC";"189"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"ROTONDI";3162;1565;1470;792;15;"PARTITO DEMOCRATICO";"486"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"ROTONDI";3162;1565;1470;792;15;"IO CAMBIO - MAIE";"2"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"ROTONDI";3162;1565;1470;792;15;"SCELTA EUROPEA";"8"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"ROTONDI";3162;1565;1470;792;15;"VERDI EUROPEI-GREEN ITALIA";"0"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"ROTONDI";3162;1565;1470;792;15;"ITALIA DEI VALORI";"15"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"ROTONDI";3162;1565;1470;792;15;"FRATELLI D'ITALIA - ALLEANZA NAZIONALE";"79"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"ROTONDI";3162;1565;1470;792;15;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";"257"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"ROTONDI";3162;1565;1470;792;15;"L'ALTRA EUROPA CON TSIPRAS";"36"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SALZA IRPINA";746;382;599;318;50;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";"133"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SALZA IRPINA";746;382;599;318;50;"FORZA ITALIA";"67"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SALZA IRPINA";746;382;599;318;50;"NUOVO CENTRO DESTRA - UDC";"65"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SALZA IRPINA";746;382;599;318;50;"VERDI EUROPEI-GREEN ITALIA";"1"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SALZA IRPINA";746;382;599;318;50;"L'ALTRA EUROPA CON TSIPRAS";"21"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SALZA IRPINA";746;382;599;318;50;"SCELTA EUROPEA";"7"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SALZA IRPINA";746;382;599;318;50;"FRATELLI D'ITALIA - ALLEANZA NAZIONALE";"5"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SALZA IRPINA";746;382;599;318;50;"PARTITO DEMOCRATICO";"216"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SALZA IRPINA";746;382;599;318;50;"ITALIA DEI VALORI";"3"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SALZA IRPINA";746;382;599;318;50;"IO CAMBIO - MAIE";"4"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SALZA IRPINA";746;382;599;318;50;"LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO";"4"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN MANGO SUL CALORE";1369;703;460;260;8;"FRATELLI D'ITALIA - ALLEANZA NAZIONALE";"10"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN MANGO SUL CALORE";1369;703;460;260;8;"VERDI EUROPEI-GREEN ITALIA";"2"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN MANGO SUL CALORE";1369;703;460;260;8;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";"88"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN MANGO SUL CALORE";1369;703;460;260;8;"NUOVO CENTRO DESTRA - UDC";"32"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN MANGO SUL CALORE";1369;703;460;260;8;"FORZA ITALIA";"87"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN MANGO SUL CALORE";1369;703;460;260;8;"SCELTA EUROPEA";"16"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN MANGO SUL CALORE";1369;703;460;260;8;"IO CAMBIO - MAIE";"1"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN MANGO SUL CALORE";1369;703;460;260;8;"PARTITO DEMOCRATICO";"172"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN MANGO SUL CALORE";1369;703;460;260;8;"L'ALTRA EUROPA CON TSIPRAS";"23"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN MANGO SUL CALORE";1369;703;460;260;8;"ITALIA DEI VALORI";"1"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN MANGO SUL CALORE";1369;703;460;260;8;"LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO";"1"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN MARTINO VALLE CAUDINA";4451;2150;2089;1112;18;"PARTITO DEMOCRATICO";"817"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN MARTINO VALLE CAUDINA";4451;2150;2089;1112;18;"L'ALTRA EUROPA CON TSIPRAS";"119"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN MARTINO VALLE CAUDINA";4451;2150;2089;1112;18;"FORZA ITALIA";"469"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN MARTINO VALLE CAUDINA";4451;2150;2089;1112;18;"NUOVO CENTRO DESTRA - UDC";"181"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN MARTINO VALLE CAUDINA";4451;2150;2089;1112;18;"FRATELLI D'ITALIA - ALLEANZA NAZIONALE";"34"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN MARTINO VALLE CAUDINA";4451;2150;2089;1112;18;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";"388"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN MARTINO VALLE CAUDINA";4451;2150;2089;1112;18;"VERDI EUROPEI-GREEN ITALIA";"8"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN MARTINO VALLE CAUDINA";4451;2150;2089;1112;18;"ITALIA DEI VALORI";"5"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN MARTINO VALLE CAUDINA";4451;2150;2089;1112;18;"SCELTA EUROPEA";"10"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN MARTINO VALLE CAUDINA";4451;2150;2089;1112;18;"IO CAMBIO - MAIE";"0"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN MARTINO VALLE CAUDINA";4451;2150;2089;1112;18;"LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO";"6"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN MICHELE DI SERINO";2254;1105;1707;831;130;"PARTITO DEMOCRATICO";"602"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN MICHELE DI SERINO";2254;1105;1707;831;130;"LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO";"16"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN MICHELE DI SERINO";2254;1105;1707;831;130;"ITALIA DEI VALORI";"44"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN MICHELE DI SERINO";2254;1105;1707;831;130;"IO CAMBIO - MAIE";"10"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN MICHELE DI SERINO";2254;1105;1707;831;130;"SCELTA EUROPEA";"59"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN MICHELE DI SERINO";2254;1105;1707;831;130;"VERDI EUROPEI-GREEN ITALIA";"16"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN MICHELE DI SERINO";2254;1105;1707;831;130;"L'ALTRA EUROPA CON TSIPRAS";"43"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN MICHELE DI SERINO";2254;1105;1707;831;130;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";"280"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN MICHELE DI SERINO";2254;1105;1707;831;130;"FRATELLI D'ITALIA - ALLEANZA NAZIONALE";"60"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN MICHELE DI SERINO";2254;1105;1707;831;130;"NUOVO CENTRO DESTRA - UDC";"57"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN MICHELE DI SERINO";2254;1105;1707;831;130;"FORZA ITALIA";"278"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN NICOLA BARONIA";858;414;573;278;43;"NUOVO CENTRO DESTRA - UDC";"49"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN NICOLA BARONIA";858;414;573;278;43;"PARTITO DEMOCRATICO";"149"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN NICOLA BARONIA";858;414;573;278;43;"FORZA ITALIA";"124"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN NICOLA BARONIA";858;414;573;278;43;"IO CAMBIO - MAIE";"1"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN NICOLA BARONIA";858;414;573;278;43;"SCELTA EUROPEA";"9"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN NICOLA BARONIA";858;414;573;278;43;"LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO";"0"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN NICOLA BARONIA";858;414;573;278;43;"ITALIA DEI VALORI";"4"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN NICOLA BARONIA";858;414;573;278;43;"FRATELLI D'ITALIA - ALLEANZA NAZIONALE";"13"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN NICOLA BARONIA";858;414;573;278;43;"VERDI EUROPEI-GREEN ITALIA";"6"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN NICOLA BARONIA";858;414;573;278;43;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";"91"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN NICOLA BARONIA";858;414;573;278;43;"L'ALTRA EUROPA CON TSIPRAS";"68"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN POTITO ULTRA";1549;785;754;382;12;"PARTITO DEMOCRATICO";"239"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN POTITO ULTRA";1549;785;754;382;12;"NUOVO CENTRO DESTRA - UDC";"111"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN POTITO ULTRA";1549;785;754;382;12;"FORZA ITALIA";"107"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN POTITO ULTRA";1549;785;754;382;12;"IO CAMBIO - MAIE";"0"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN POTITO ULTRA";1549;785;754;382;12;"LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO";"3"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN POTITO ULTRA";1549;785;754;382;12;"FRATELLI D'ITALIA - ALLEANZA NAZIONALE";"11"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN POTITO ULTRA";1549;785;754;382;12;"VERDI EUROPEI-GREEN ITALIA";"4"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN POTITO ULTRA";1549;785;754;382;12;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";"97"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN POTITO ULTRA";1549;785;754;382;12;"ITALIA DEI VALORI";"2"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN POTITO ULTRA";1549;785;754;382;12;"SCELTA EUROPEA";"27"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN POTITO ULTRA";1549;785;754;382;12;"L'ALTRA EUROPA CON TSIPRAS";"126"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN SOSSIO BARONIA";2006;963;1313;630;149;"NUOVO CENTRO DESTRA - UDC";"147"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN SOSSIO BARONIA";2006;963;1313;630;149;"PARTITO DEMOCRATICO";"547"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN SOSSIO BARONIA";2006;963;1313;630;149;"FORZA ITALIA";"168"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN SOSSIO BARONIA";2006;963;1313;630;149;"SCELTA EUROPEA";"9"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN SOSSIO BARONIA";2006;963;1313;630;149;"IO CAMBIO - MAIE";"6"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN SOSSIO BARONIA";2006;963;1313;630;149;"LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO";"7"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN SOSSIO BARONIA";2006;963;1313;630;149;"ITALIA DEI VALORI";"15"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN SOSSIO BARONIA";2006;963;1313;630;149;"FRATELLI D'ITALIA - ALLEANZA NAZIONALE";"21"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN SOSSIO BARONIA";2006;963;1313;630;149;"VERDI EUROPEI-GREEN ITALIA";"1"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN SOSSIO BARONIA";2006;963;1313;630;149;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";"164"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SAN SOSSIO BARONIA";2006;963;1313;630;149;"L'ALTRA EUROPA CON TSIPRAS";"56"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SANTA LUCIA DI SERINO";1510;735;1012;490;99;"PARTITO DEMOCRATICO";"364"
"IV : ITALIA MERIDIONALE";"CAMPANIA";"AVELLINO";"SANTA LUCIA DI SERINO";1510;735;1012;490;99;"LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO";"4"
