"DESCRCIRC";"DESCRREG";"DESCRPROV";"DESCRCOMUNE";"ELETTORI";"ELETTORI_MASCHI";"VOTANTI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTI_LISTA"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ABBIATEGRASSO";23217;;16500;;388;"PPI (POP)";"364"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ABBIATEGRASSO";23217;;16500;;388;"CDU";"242"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ABBIATEGRASSO";23217;;16500;;388;"LS.CITO LG.AZ.MERID.";"15"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ABBIATEGRASSO";23217;;16500;;388;"PART.UMANISTA";"25"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ABBIATEGRASSO";23217;;16500;;388;"LDR-PS D'AZ-PCONSI";"24"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ABBIATEGRASSO";23217;;16500;;388;"U.D.EUR";"30"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ABBIATEGRASSO";23217;;16500;;388;"CENTRO CRIST.DEM.";"137"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ABBIATEGRASSO";23217;;16500;;388;"FORZA ITALIA";"5317"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"AGRATE BRIANZA                          ";10357;;8475;;329;"PRI-LIB-ELDR.";"27"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"AGRATE BRIANZA                          ";10357;;8475;;329;"PARTITO PENSIONATI";"87"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"AGRATE BRIANZA                          ";10357;;8475;;329;"DEMOCRATICI SINISTRA";"1000"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"AGRATE BRIANZA                          ";10357;;8475;;329;"CENTRO CRIST.DEM.";"74"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"AGRATE BRIANZA                          ";10357;;8475;;329;"CDU";"274"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"AGRATE BRIANZA                          ";10357;;8475;;329;"FORZA ITALIA";"2099"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"AGRATE BRIANZA                          ";10357;;8475;;329;"LS.CITO LG.AZ.MERID.";"5"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"AGRATE BRIANZA                          ";10357;;8475;;329;"PPI (POP)";"511"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"AGRATE BRIANZA                          ";10357;;8475;;329;"PART.UMANISTA";"7"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"AGRATE BRIANZA                          ";10357;;8475;;329;"U.D.EUR";"27"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"AGRATE BRIANZA                          ";10357;;8475;;329;"LDR-PS D'AZ-PCONSI";"8"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"AGRATE BRIANZA                          ";10357;;8475;;329;"RINNOVAMENTO IT-DINI";"50"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"AGRATE BRIANZA                          ";10357;;8475;;329;"RIFONDAZIONE COMUNISTA";"285"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"AGRATE BRIANZA                          ";10357;;8475;;329;"LISTA EMMA BONINO";"977"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"AGRATE BRIANZA                          ";10357;;8475;;329;"LEGA NORD";"829"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"AGRATE BRIANZA                          ";10357;;8475;;329;"FED.DEI VERDI";"139"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"AGRATE BRIANZA                          ";10357;;8475;;329;"UV";"6"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"AGRATE BRIANZA                          ";10357;;8475;;329;"I DEMOCRATICI";"859"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"AGRATE BRIANZA                          ";10357;;8475;;329;"AN - P.SEGNI";"400"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"AGRATE BRIANZA                          ";10357;;8475;;329;"MOV.SOC.TRICOLORE";"60"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"AGRATE BRIANZA                          ";10357;;8475;;329;"COMUNISTI ITALIANI";"146"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"AGRATE BRIANZA                          ";10357;;8475;;329;"SDI";"67"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"AICURZIO";1594;;1381;;69;"DEMOCRATICI SINISTRA";"156"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"AICURZIO";1594;;1381;;69;"SDI";"7"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"AICURZIO";1594;;1381;;69;"I DEMOCRATICI";"81"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"AICURZIO";1594;;1381;;69;"FED.DEI VERDI";"37"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"AICURZIO";1594;;1381;;69;"LEGA NORD";"144"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"AICURZIO";1594;;1381;;69;"LISTA EMMA BONINO";"145"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"AICURZIO";1594;;1381;;69;"RIFONDAZIONE COMUNISTA";"77"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"AICURZIO";1594;;1381;;69;"COMUNISTI ITALIANI";"22"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"AICURZIO";1594;;1381;;69;"AN - P.SEGNI";"56"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"AICURZIO";1594;;1381;;69;"CDU";"54"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"AICURZIO";1594;;1381;;69;"MOV.SOC.TRICOLORE";"9"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"AICURZIO";1594;;1381;;69;"PRI-LIB-ELDR.";"6"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"AICURZIO";1594;;1381;;69;"PARTITO PENSIONATI";"13"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"AICURZIO";1594;;1381;;69;"CENTRO CRIST.DEM.";"13"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"AICURZIO";1594;;1381;;69;"FORZA ITALIA";"341"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"AICURZIO";1594;;1381;;69;"PPI (POP)";"107"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"AICURZIO";1594;;1381;;69;"PART.UMANISTA";"3"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"AICURZIO";1594;;1381;;69;"LDR-PS D'AZ-PCONSI";"1"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"AICURZIO";1594;;1381;;69;"U.D.EUR";"6"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"AICURZIO";1594;;1381;;69;"RINNOVAMENTO IT-DINI";"6"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBAIRATE";3231;;2650;;145;"UV";"1"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBAIRATE";3231;;2650;;145;"DEMOCRATICI SINISTRA";"198"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBAIRATE";3231;;2650;;145;"I DEMOCRATICI";"141"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBAIRATE";3231;;2650;;145;"PARTITO PENSIONATI";"24"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBAIRATE";3231;;2650;;145;"FED.DEI VERDI";"34"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBAIRATE";3231;;2650;;145;"LISTA EMMA BONINO";"307"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBAIRATE";3231;;2650;;145;"RIFONDAZIONE COMUNISTA";"103"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBAIRATE";3231;;2650;;145;"COMUNISTI ITALIANI";"49"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBAIRATE";3231;;2650;;145;"AN - P.SEGNI";"165"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBAIRATE";3231;;2650;;145;"LEGA NORD";"280"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBAIRATE";3231;;2650;;145;"SDI";"15"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBAIRATE";3231;;2650;;145;"PRI-LIB-ELDR.";"5"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBAIRATE";3231;;2650;;145;"CENTRO CRIST.DEM.";"13"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBAIRATE";3231;;2650;;145;"CDU";"76"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBAIRATE";3231;;2650;;145;"FORZA ITALIA";"841"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBAIRATE";3231;;2650;;145;"LS.CITO LG.AZ.MERID.";"0"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBAIRATE";3231;;2650;;145;"PPI (POP)";"108"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBAIRATE";3231;;2650;;145;"PART.UMANISTA";"2"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBAIRATE";3231;;2650;;145;"LDR-PS D'AZ-PCONSI";"9"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBAIRATE";3231;;2650;;145;"U.D.EUR";"12"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBAIRATE";3231;;2650;;145;"RINNOVAMENTO IT-DINI";"16"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBAIRATE";3231;;2650;;145;"MOV.SOC.TRICOLORE";"27"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBIATE";4032;;3328;;189;"PARTITO PENSIONATI";"27"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBIATE";4032;;3328;;189;"AN - P.SEGNI";"101"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBIATE";4032;;3328;;189;"COMUNISTI ITALIANI";"48"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBIATE";4032;;3328;;189;"RIFONDAZIONE COMUNISTA";"110"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBIATE";4032;;3328;;189;"LISTA EMMA BONINO";"350"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBIATE";4032;;3328;;189;"LEGA NORD";"450"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBIATE";4032;;3328;;189;"FED.DEI VERDI";"47"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBIATE";4032;;3328;;189;"UV";"4"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBIATE";4032;;3328;;189;"I DEMOCRATICI";"148"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBIATE";4032;;3328;;189;"RINNOVAMENTO IT-DINI";"21"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBIATE";4032;;3328;;189;"SDI";"46"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBIATE";4032;;3328;;189;"PPI (POP)";"178"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBIATE";4032;;3328;;189;"DEMOCRATICI SINISTRA";"315"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBIATE";4032;;3328;;189;"CENTRO CRIST.DEM.";"31"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBIATE";4032;;3328;;189;"CDU";"136"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBIATE";4032;;3328;;189;"FORZA ITALIA";"947"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBIATE";4032;;3328;;189;"LS.CITO LG.AZ.MERID.";"6"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBIATE";4032;;3328;;189;"PART.UMANISTA";"2"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBIATE";4032;;3328;;189;"U.D.EUR";"14"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBIATE";4032;;3328;;189;"PRI-LIB-ELDR.";"3"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBIATE";4032;;3328;;189;"MOV.SOC.TRICOLORE";"19"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ALBIATE";4032;;3328;;189;"LDR-PS D'AZ-PCONSI";"4"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARCONATE";4413;;3374;;78;"COMUNISTI ITALIANI";"47"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARCONATE";4413;;3374;;78;"PARTITO PENSIONATI";"26"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARCONATE";4413;;3374;;78;"SDI";"18"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARCONATE";4413;;3374;;78;"MOV.SOC.TRICOLORE";"16"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARCONATE";4413;;3374;;78;"RINNOVAMENTO IT-DINI";"13"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARCONATE";4413;;3374;;78;"AN - P.SEGNI";"95"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARCONATE";4413;;3374;;78;"RIFONDAZIONE COMUNISTA";"99"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARCONATE";4413;;3374;;78;"LISTA EMMA BONINO";"340"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARCONATE";4413;;3374;;78;"LEGA NORD";"343"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARCONATE";4413;;3374;;78;"FED.DEI VERDI";"53"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARCONATE";4413;;3374;;78;"UV";"3"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARCONATE";4413;;3374;;78;"I DEMOCRATICI";"130"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARCONATE";4413;;3374;;78;"PPI (POP)";"46"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARCONATE";4413;;3374;;78;"PART.UMANISTA";"5"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARCONATE";4413;;3374;;78;"FORZA ITALIA";"1580"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARCONATE";4413;;3374;;78;"PRI-LIB-ELDR.";"7"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARCONATE";4413;;3374;;78;"CENTRO CRIST.DEM.";"28"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARCONATE";4413;;3374;;78;"DEMOCRATICI SINISTRA";"282"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARCONATE";4413;;3374;;78;"LDR-PS D'AZ-PCONSI";"4"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARCONATE";4413;;3374;;78;"U.D.EUR";"6"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARCONATE";4413;;3374;;78;"CDU";"41"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARCORE";13565;;10063;;227;"PARTITO PENSIONATI";"58"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARCORE";13565;;10063;;227;"LS.CITO LG.AZ.MERID.";"10"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARCORE";13565;;10063;;227;"CDU";"227"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARCORE";13565;;10063;;227;"CENTRO CRIST.DEM.";"92"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARCORE";13565;;10063;;227;"DEMOCRATICI SINISTRA";"1283"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARCORE";13565;;10063;;227;"UV";"7"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARCORE";13565;;10063;;227;"PRI-LIB-ELDR.";"23"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARCORE";13565;;10063;;227;"FORZA ITALIA";"3544"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARCORE";13565;;10063;;227;"U.D.EUR";"30"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARCORE";13565;;10063;;227;"I DEMOCRATICI";"595"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARCORE";13565;;10063;;227;"SDI";"147"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARCORE";13565;;10063;;227;"FED.DEI VERDI";"177"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARCORE";13565;;10063;;227;"LDR-PS D'AZ-PCONSI";"5"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARCORE";13565;;10063;;227;"PART.UMANISTA";"6"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARCORE";13565;;10063;;227;"MOV.SOC.TRICOLORE";"71"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARCORE";13565;;10063;;227;"LEGA NORD";"814"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARCORE";13565;;10063;;227;"LISTA EMMA BONINO";"1050"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARCORE";13565;;10063;;227;"RIFONDAZIONE COMUNISTA";"434"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARCORE";13565;;10063;;227;"COMUNISTI ITALIANI";"175"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARCORE";13565;;10063;;227;"AN - P.SEGNI";"508"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARCORE";13565;;10063;;227;"RINNOVAMENTO IT-DINI";"44"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARCORE";13565;;10063;;227;"PPI (POP)";"322"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARESE";15596;;12219;;237;"PARTITO PENSIONATI";"48"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARESE";15596;;12219;;237;"MOV.SOC.TRICOLORE";"85"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARESE";15596;;12219;;237;"SDI";"153"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARESE";15596;;12219;;237;"FORZA ITALIA";"4063"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARESE";15596;;12219;;237;"DEMOCRATICI SINISTRA";"1353"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARESE";15596;;12219;;237;"CENTRO CRIST.DEM.";"327"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARESE";15596;;12219;;237;"CDU";"88"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARESE";15596;;12219;;237;"LS.CITO LG.AZ.MERID.";"7"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARESE";15596;;12219;;237;"UV";"5"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARESE";15596;;12219;;237;"LEGA NORD";"777"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARESE";15596;;12219;;237;"LISTA EMMA BONINO";"1886"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARESE";15596;;12219;;237;"RIFONDAZIONE COMUNISTA";"413"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARESE";15596;;12219;;237;"COMUNISTI ITALIANI";"122"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARESE";15596;;12219;;237;"AN - P.SEGNI";"996"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARESE";15596;;12219;;237;"FED.DEI VERDI";"244"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARESE";15596;;12219;;237;"RINNOVAMENTO IT-DINI";"33"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARESE";15596;;12219;;237;"I DEMOCRATICI";"846"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARESE";15596;;12219;;237;"LDR-PS D'AZ-PCONSI";"5"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARESE";15596;;12219;;237;"U.D.EUR";"34"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARESE";15596;;12219;;237;"PPI (POP)";"147"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARESE";15596;;12219;;237;"PRI-LIB-ELDR.";"31"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARESE";15596;;12219;;237;"PART.UMANISTA";"10"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARLUNO                                  ";7662;;6272;;281;"PARTITO PENSIONATI";"82"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARLUNO                                  ";7662;;6272;;281;"PRI-LIB-ELDR.";"21"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARLUNO                                  ";7662;;6272;;281;"U.D.EUR";"17"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARLUNO                                  ";7662;;6272;;281;"LDR-PS D'AZ-PCONSI";"9"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARLUNO                                  ";7662;;6272;;281;"PART.UMANISTA";"8"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARLUNO                                  ";7662;;6272;;281;"PPI (POP)";"131"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARLUNO                                  ";7662;;6272;;281;"LS.CITO LG.AZ.MERID.";"8"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARLUNO                                  ";7662;;6272;;281;"FORZA ITALIA";"1700"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARLUNO                                  ";7662;;6272;;281;"CDU";"161"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARLUNO                                  ";7662;;6272;;281;"DEMOCRATICI SINISTRA";"748"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARLUNO                                  ";7662;;6272;;281;"SDI";"105"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARLUNO                                  ";7662;;6272;;281;"MOV.SOC.TRICOLORE";"73"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARLUNO                                  ";7662;;6272;;281;"RINNOVAMENTO IT-DINI";"32"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARLUNO                                  ";7662;;6272;;281;"AN - P.SEGNI";"275"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARLUNO                                  ";7662;;6272;;281;"COMUNISTI ITALIANI";"167"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARLUNO                                  ";7662;;6272;;281;"RIFONDAZIONE COMUNISTA";"319"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARLUNO                                  ";7662;;6272;;281;"LISTA EMMA BONINO";"714"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARLUNO                                  ";7662;;6272;;281;"LEGA NORD";"698"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARLUNO                                  ";7662;;6272;;281;"FED.DEI VERDI";"127"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARLUNO                                  ";7662;;6272;;281;"UV";"9"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARLUNO                                  ";7662;;6272;;281;"I DEMOCRATICI";"370"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ARLUNO                                  ";7662;;6272;;281;"CENTRO CRIST.DEM.";"36"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ASSAGO                                  ";5554;;4481;;108;"UV";"1"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ASSAGO                                  ";5554;;4481;;108;"I DEMOCRATICI";"254"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ASSAGO                                  ";5554;;4481;;108;"COMUNISTI ITALIANI";"69"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ASSAGO                                  ";5554;;4481;;108;"PPI (POP)";"28"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ASSAGO                                  ";5554;;4481;;108;"FED.DEI VERDI";"108"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ASSAGO                                  ";5554;;4481;;108;"LISTA EMMA BONINO";"606"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ASSAGO                                  ";5554;;4481;;108;"PRI-LIB-ELDR.";"6"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ASSAGO                                  ";5554;;4481;;108;"U.D.EUR";"13"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ASSAGO                                  ";5554;;4481;;108;"PART.UMANISTA";"5"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"MILANO";"ASSAGO                                  ";5554;;4481;;108;"LS.CITO LG.AZ.MERID.";"7"
