"CIRCOSCRIZIONE";"REGIONE";"PROVINCIA";"COMUNE";"ELETTORI";"ELETTORI_MASCHI";"VOTANTI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTILISTA"
"ITALIA INSULARE";"Sicilia";"Palermo";"CHIUSA SCLAFANI";3043;1407;1927;941;71;"PAESE NUOVO";"11"
"ITALIA INSULARE";"Sicilia";"Palermo";"CIMINNA";4263;2066;2394;1233;92;"FIAMMA TRICOLORE";"13"
"ITALIA INSULARE";"Sicilia";"Palermo";"CIMINNA";4263;2066;2394;1233;92;"LISTA CONSUMATORI";"7"
"ITALIA INSULARE";"Sicilia";"Palermo";"CIMINNA";4263;2066;2394;1233;92;"RIFONDAZIONE COMUNISTA";"25"
"ITALIA INSULARE";"Sicilia";"Palermo";"CIMINNA";4263;2066;2394;1233;92;"COMUNISTI ITALIANI";"9"
"ITALIA INSULARE";"Sicilia";"Palermo";"CIMINNA";4263;2066;2394;1233;92;"A.P. UDEUR";"66"
"ITALIA INSULARE";"Sicilia";"Palermo";"CIMINNA";4263;2066;2394;1233;92;"P.SEGNI SCOGNAMIGLIO";"5"
"ITALIA INSULARE";"Sicilia";"Palermo";"CIMINNA";4263;2066;2394;1233;92;"FED.DEI VERDI";"8"
"ITALIA INSULARE";"Sicilia";"Palermo";"CIMINNA";4263;2066;2394;1233;92;"ALLEANZA NAZIONALE";"383"
"ITALIA INSULARE";"Sicilia";"Palermo";"CIMINNA";4263;2066;2394;1233;92;"UNIONE DI CENTRO";"604"
"ITALIA INSULARE";"Sicilia";"Palermo";"CIMINNA";4263;2066;2394;1233;92;"DIPIETRO OCCHETTO";"30"
"ITALIA INSULARE";"Sicilia";"Palermo";"CIMINNA";4263;2066;2394;1233;92;"ALTERNATIVA SOCIALE";"4"
"ITALIA INSULARE";"Sicilia";"Palermo";"CIMINNA";4263;2066;2394;1233;92;"PARTITO PENSIONATI";"2"
"ITALIA INSULARE";"Sicilia";"Palermo";"CIMINNA";4263;2066;2394;1233;92;"UNITI NELL'ULIVO";"461"
"ITALIA INSULARE";"Sicilia";"Palermo";"CIMINNA";4263;2066;2394;1233;92;"LEGA NORD";"2"
"ITALIA INSULARE";"Sicilia";"Palermo";"CIMINNA";4263;2066;2394;1233;92;"SOCIALISTI UNITI";"20"
"ITALIA INSULARE";"Sicilia";"Palermo";"CIMINNA";4263;2066;2394;1233;92;"ALLEANZA LOMBARDA AUTONOMIA";"2"
"ITALIA INSULARE";"Sicilia";"Palermo";"CIMINNA";4263;2066;2394;1233;92;"PAESE NUOVO";"48"
"ITALIA INSULARE";"Sicilia";"Palermo";"CIMINNA";4263;2066;2394;1233;92;"LISTA EMMA BONINO";"8"
"ITALIA INSULARE";"Sicilia";"Palermo";"CIMINNA";4263;2066;2394;1233;92;"AB.SCORP.VERDI VERDI";"3"
"ITALIA INSULARE";"Sicilia";"Palermo";"CIMINNA";4263;2066;2394;1233;92;"FORZA ITALIA";"398"
"ITALIA INSULARE";"Sicilia";"Palermo";"CIMINNA";4263;2066;2394;1233;92;"PRI I LIBERAL SGARBI";"3"
"ITALIA INSULARE";"Sicilia";"Palermo";"CINISI";10108;5028;7157;3483;735;"P.SEGNI SCOGNAMIGLIO";"12"
"ITALIA INSULARE";"Sicilia";"Palermo";"CINISI";10108;5028;7157;3483;735;"UNIONE DI CENTRO";"539"
"ITALIA INSULARE";"Sicilia";"Palermo";"CINISI";10108;5028;7157;3483;735;"PARTITO PENSIONATI";"45"
"ITALIA INSULARE";"Sicilia";"Palermo";"CINISI";10108;5028;7157;3483;735;"ALLEANZA NAZIONALE";"734"
"ITALIA INSULARE";"Sicilia";"Palermo";"CINISI";10108;5028;7157;3483;735;"RIFONDAZIONE COMUNISTA";"240"
"ITALIA INSULARE";"Sicilia";"Palermo";"CINISI";10108;5028;7157;3483;735;"LISTA CONSUMATORI";"67"
"ITALIA INSULARE";"Sicilia";"Palermo";"CINISI";10108;5028;7157;3483;735;"FIAMMA TRICOLORE";"78"
"ITALIA INSULARE";"Sicilia";"Palermo";"CINISI";10108;5028;7157;3483;735;"DIPIETRO OCCHETTO";"106"
"ITALIA INSULARE";"Sicilia";"Palermo";"CINISI";10108;5028;7157;3483;735;"SOCIALISTI UNITI";"109"
"ITALIA INSULARE";"Sicilia";"Palermo";"CINISI";10108;5028;7157;3483;735;"A.P. UDEUR";"68"
"ITALIA INSULARE";"Sicilia";"Palermo";"CINISI";10108;5028;7157;3483;735;"FED.DEI VERDI";"86"
"ITALIA INSULARE";"Sicilia";"Palermo";"CINISI";10108;5028;7157;3483;735;"ALTERNATIVA SOCIALE";"67"
"ITALIA INSULARE";"Sicilia";"Palermo";"CINISI";10108;5028;7157;3483;735;"LEGA NORD";"21"
"ITALIA INSULARE";"Sicilia";"Palermo";"CINISI";10108;5028;7157;3483;735;"UNITI NELL'ULIVO";"1327"
"ITALIA INSULARE";"Sicilia";"Palermo";"CINISI";10108;5028;7157;3483;735;"COMUNISTI ITALIANI";"51"
"ITALIA INSULARE";"Sicilia";"Palermo";"CINISI";10108;5028;7157;3483;735;"PAESE NUOVO";"57"
"ITALIA INSULARE";"Sicilia";"Palermo";"CINISI";10108;5028;7157;3483;735;"ALLEANZA LOMBARDA AUTONOMIA";"13"
"ITALIA INSULARE";"Sicilia";"Palermo";"CINISI";10108;5028;7157;3483;735;"AB.SCORP.VERDI VERDI";"26"
"ITALIA INSULARE";"Sicilia";"Palermo";"CINISI";10108;5028;7157;3483;735;"FORZA ITALIA";"2265"
"ITALIA INSULARE";"Sicilia";"Palermo";"CINISI";10108;5028;7157;3483;735;"PRI I LIBERAL SGARBI";"20"
"ITALIA INSULARE";"Sicilia";"Palermo";"CINISI";10108;5028;7157;3483;735;"LISTA EMMA BONINO";"103"
"ITALIA INSULARE";"Sicilia";"Palermo";"COLLESANO";3971;1907;2291;1175;75;"PRI I LIBERAL SGARBI";"4"
"ITALIA INSULARE";"Sicilia";"Palermo";"COLLESANO";3971;1907;2291;1175;75;"P.SEGNI SCOGNAMIGLIO";"6"
"ITALIA INSULARE";"Sicilia";"Palermo";"COLLESANO";3971;1907;2291;1175;75;"COMUNISTI ITALIANI";"28"
"ITALIA INSULARE";"Sicilia";"Palermo";"COLLESANO";3971;1907;2291;1175;75;"UNITI NELL'ULIVO";"648"
"ITALIA INSULARE";"Sicilia";"Palermo";"COLLESANO";3971;1907;2291;1175;75;"LEGA NORD";"1"
"ITALIA INSULARE";"Sicilia";"Palermo";"COLLESANO";3971;1907;2291;1175;75;"ALTERNATIVA SOCIALE";"8"
"ITALIA INSULARE";"Sicilia";"Palermo";"COLLESANO";3971;1907;2291;1175;75;"DIPIETRO OCCHETTO";"20"
"ITALIA INSULARE";"Sicilia";"Palermo";"COLLESANO";3971;1907;2291;1175;75;"UNIONE DI CENTRO";"286"
"ITALIA INSULARE";"Sicilia";"Palermo";"COLLESANO";3971;1907;2291;1175;75;"PARTITO PENSIONATI";"13"
"ITALIA INSULARE";"Sicilia";"Palermo";"COLLESANO";3971;1907;2291;1175;75;"ALLEANZA NAZIONALE";"307"
"ITALIA INSULARE";"Sicilia";"Palermo";"COLLESANO";3971;1907;2291;1175;75;"RIFONDAZIONE COMUNISTA";"90"
"ITALIA INSULARE";"Sicilia";"Palermo";"COLLESANO";3971;1907;2291;1175;75;"FIAMMA TRICOLORE";"9"
"ITALIA INSULARE";"Sicilia";"Palermo";"COLLESANO";3971;1907;2291;1175;75;"LISTA CONSUMATORI";"19"
"ITALIA INSULARE";"Sicilia";"Palermo";"COLLESANO";3971;1907;2291;1175;75;"A.P. UDEUR";"141"
"ITALIA INSULARE";"Sicilia";"Palermo";"COLLESANO";3971;1907;2291;1175;75;"LISTA EMMA BONINO";"11"
"ITALIA INSULARE";"Sicilia";"Palermo";"COLLESANO";3971;1907;2291;1175;75;"ALLEANZA LOMBARDA AUTONOMIA";"2"
"ITALIA INSULARE";"Sicilia";"Palermo";"COLLESANO";3971;1907;2291;1175;75;"FED.DEI VERDI";"9"
"ITALIA INSULARE";"Sicilia";"Palermo";"COLLESANO";3971;1907;2291;1175;75;"SOCIALISTI UNITI";"71"
"ITALIA INSULARE";"Sicilia";"Palermo";"COLLESANO";3971;1907;2291;1175;75;"PAESE NUOVO";"8"
"ITALIA INSULARE";"Sicilia";"Palermo";"COLLESANO";3971;1907;2291;1175;75;"AB.SCORP.VERDI VERDI";"10"
"ITALIA INSULARE";"Sicilia";"Palermo";"COLLESANO";3971;1907;2291;1175;75;"FORZA ITALIA";"320"
"ITALIA INSULARE";"Sicilia";"Palermo";"CONTESSA ENTELLINA";1708;837;982;512;60;"FED.DEI VERDI";"14"
"ITALIA INSULARE";"Sicilia";"Palermo";"CONTESSA ENTELLINA";1708;837;982;512;60;"COMUNISTI ITALIANI";"3"
"ITALIA INSULARE";"Sicilia";"Palermo";"CONTESSA ENTELLINA";1708;837;982;512;60;"UNITI NELL'ULIVO";"291"
"ITALIA INSULARE";"Sicilia";"Palermo";"CONTESSA ENTELLINA";1708;837;982;512;60;"LEGA NORD";"4"
"ITALIA INSULARE";"Sicilia";"Palermo";"CONTESSA ENTELLINA";1708;837;982;512;60;"ALTERNATIVA SOCIALE";"2"
"ITALIA INSULARE";"Sicilia";"Palermo";"CONTESSA ENTELLINA";1708;837;982;512;60;"DIPIETRO OCCHETTO";"2"
"ITALIA INSULARE";"Sicilia";"Palermo";"CONTESSA ENTELLINA";1708;837;982;512;60;"UNIONE DI CENTRO";"98"
"ITALIA INSULARE";"Sicilia";"Palermo";"CONTESSA ENTELLINA";1708;837;982;512;60;"PARTITO PENSIONATI";"5"
"ITALIA INSULARE";"Sicilia";"Palermo";"CONTESSA ENTELLINA";1708;837;982;512;60;"PAESE NUOVO";"0"
"ITALIA INSULARE";"Sicilia";"Palermo";"CONTESSA ENTELLINA";1708;837;982;512;60;"RIFONDAZIONE COMUNISTA";"19"
"ITALIA INSULARE";"Sicilia";"Palermo";"CONTESSA ENTELLINA";1708;837;982;512;60;"SOCIALISTI UNITI";"11"
"ITALIA INSULARE";"Sicilia";"Palermo";"CONTESSA ENTELLINA";1708;837;982;512;60;"FIAMMA TRICOLORE";"2"
"ITALIA INSULARE";"Sicilia";"Palermo";"CONTESSA ENTELLINA";1708;837;982;512;60;"P.SEGNI SCOGNAMIGLIO";"2"
"ITALIA INSULARE";"Sicilia";"Palermo";"CONTESSA ENTELLINA";1708;837;982;512;60;"LISTA CONSUMATORI";"6"
"ITALIA INSULARE";"Sicilia";"Palermo";"CONTESSA ENTELLINA";1708;837;982;512;60;"A.P. UDEUR";"25"
"ITALIA INSULARE";"Sicilia";"Palermo";"CONTESSA ENTELLINA";1708;837;982;512;60;"ALLEANZA NAZIONALE";"211"
"ITALIA INSULARE";"Sicilia";"Palermo";"CONTESSA ENTELLINA";1708;837;982;512;60;"ALLEANZA LOMBARDA AUTONOMIA";"0"
"ITALIA INSULARE";"Sicilia";"Palermo";"CONTESSA ENTELLINA";1708;837;982;512;60;"AB.SCORP.VERDI VERDI";"0"
"ITALIA INSULARE";"Sicilia";"Palermo";"CONTESSA ENTELLINA";1708;837;982;512;60;"FORZA ITALIA";"113"
"ITALIA INSULARE";"Sicilia";"Palermo";"CONTESSA ENTELLINA";1708;837;982;512;60;"PRI I LIBERAL SGARBI";"3"
"ITALIA INSULARE";"Sicilia";"Palermo";"CONTESSA ENTELLINA";1708;837;982;512;60;"LISTA EMMA BONINO";"5"
"ITALIA INSULARE";"Sicilia";"Palermo";"CORLEONE";9735;4606;6004;3031;178;"PAESE NUOVO";"37"
"ITALIA INSULARE";"Sicilia";"Palermo";"CORLEONE";9735;4606;6004;3031;178;"PARTITO PENSIONATI";"13"
"ITALIA INSULARE";"Sicilia";"Palermo";"CORLEONE";9735;4606;6004;3031;178;"LISTA EMMA BONINO";"18"
"ITALIA INSULARE";"Sicilia";"Palermo";"CORLEONE";9735;4606;6004;3031;178;"UNITI NELL'ULIVO";"1035"
"ITALIA INSULARE";"Sicilia";"Palermo";"CORLEONE";9735;4606;6004;3031;178;"A.P. UDEUR";"118"
"ITALIA INSULARE";"Sicilia";"Palermo";"CORLEONE";9735;4606;6004;3031;178;"LISTA CONSUMATORI";"42"
"ITALIA INSULARE";"Sicilia";"Palermo";"CORLEONE";9735;4606;6004;3031;178;"P.SEGNI SCOGNAMIGLIO";"6"
"ITALIA INSULARE";"Sicilia";"Palermo";"CORLEONE";9735;4606;6004;3031;178;"FIAMMA TRICOLORE";"18"
"ITALIA INSULARE";"Sicilia";"Palermo";"CORLEONE";9735;4606;6004;3031;178;"FED.DEI VERDI";"20"
"ITALIA INSULARE";"Sicilia";"Palermo";"CORLEONE";9735;4606;6004;3031;178;"ALLEANZA NAZIONALE";"1962"
"ITALIA INSULARE";"Sicilia";"Palermo";"CORLEONE";9735;4606;6004;3031;178;"COMUNISTI ITALIANI";"125"
"ITALIA INSULARE";"Sicilia";"Palermo";"CORLEONE";9735;4606;6004;3031;178;"UNIONE DI CENTRO";"682"
"ITALIA INSULARE";"Sicilia";"Palermo";"CORLEONE";9735;4606;6004;3031;178;"DIPIETRO OCCHETTO";"107"
"ITALIA INSULARE";"Sicilia";"Palermo";"CORLEONE";9735;4606;6004;3031;178;"ALTERNATIVA SOCIALE";"11"
"ITALIA INSULARE";"Sicilia";"Palermo";"CORLEONE";9735;4606;6004;3031;178;"SOCIALISTI UNITI";"26"
"ITALIA INSULARE";"Sicilia";"Palermo";"CORLEONE";9735;4606;6004;3031;178;"RIFONDAZIONE COMUNISTA";"146"
"ITALIA INSULARE";"Sicilia";"Palermo";"CORLEONE";9735;4606;6004;3031;178;"AB.SCORP.VERDI VERDI";"7"
"ITALIA INSULARE";"Sicilia";"Palermo";"CORLEONE";9735;4606;6004;3031;178;"FORZA ITALIA";"834"
"ITALIA INSULARE";"Sicilia";"Palermo";"CORLEONE";9735;4606;6004;3031;178;"PRI I LIBERAL SGARBI";"2"
"ITALIA INSULARE";"Sicilia";"Palermo";"CORLEONE";9735;4606;6004;3031;178;"ALLEANZA LOMBARDA AUTONOMIA";"4"
"ITALIA INSULARE";"Sicilia";"Palermo";"CORLEONE";9735;4606;6004;3031;178;"LEGA NORD";"10"
"ITALIA INSULARE";"Sicilia";"Palermo";"FICARAZZI";7437;3586;4190;2137;102;"FORZA ITALIA";"898"
"ITALIA INSULARE";"Sicilia";"Palermo";"FICARAZZI";7437;3586;4190;2137;102;"COMUNISTI ITALIANI";"35"
"ITALIA INSULARE";"Sicilia";"Palermo";"FICARAZZI";7437;3586;4190;2137;102;"ALTERNATIVA SOCIALE";"44"
"ITALIA INSULARE";"Sicilia";"Palermo";"FICARAZZI";7437;3586;4190;2137;102;"LEGA NORD";"7"
"ITALIA INSULARE";"Sicilia";"Palermo";"FICARAZZI";7437;3586;4190;2137;102;"UNITI NELL'ULIVO";"919"
"ITALIA INSULARE";"Sicilia";"Palermo";"FICARAZZI";7437;3586;4190;2137;102;"LISTA CONSUMATORI";"23"
"ITALIA INSULARE";"Sicilia";"Palermo";"FICARAZZI";7437;3586;4190;2137;102;"UNIONE DI CENTRO";"485"
"ITALIA INSULARE";"Sicilia";"Palermo";"FICARAZZI";7437;3586;4190;2137;102;"PRI I LIBERAL SGARBI";"13"
"ITALIA INSULARE";"Sicilia";"Palermo";"FICARAZZI";7437;3586;4190;2137;102;"PARTITO PENSIONATI";"26"
"ITALIA INSULARE";"Sicilia";"Palermo";"FICARAZZI";7437;3586;4190;2137;102;"AB.SCORP.VERDI VERDI";"7"
"ITALIA INSULARE";"Sicilia";"Palermo";"FICARAZZI";7437;3586;4190;2137;102;"ALLEANZA LOMBARDA AUTONOMIA";"5"
"ITALIA INSULARE";"Sicilia";"Palermo";"FICARAZZI";7437;3586;4190;2137;102;"SOCIALISTI UNITI";"31"
"ITALIA INSULARE";"Sicilia";"Palermo";"FICARAZZI";7437;3586;4190;2137;102;"PAESE NUOVO";"17"
"ITALIA INSULARE";"Sicilia";"Palermo";"FICARAZZI";7437;3586;4190;2137;102;"LISTA EMMA BONINO";"41"
"ITALIA INSULARE";"Sicilia";"Palermo";"FICARAZZI";7437;3586;4190;2137;102;"P.SEGNI SCOGNAMIGLIO";"2"
"ITALIA INSULARE";"Sicilia";"Palermo";"FICARAZZI";7437;3586;4190;2137;102;"ALLEANZA NAZIONALE";"770"
"ITALIA INSULARE";"Sicilia";"Palermo";"FICARAZZI";7437;3586;4190;2137;102;"RIFONDAZIONE COMUNISTA";"179"
"ITALIA INSULARE";"Sicilia";"Palermo";"FICARAZZI";7437;3586;4190;2137;102;"FED.DEI VERDI";"105"
"ITALIA INSULARE";"Sicilia";"Palermo";"FICARAZZI";7437;3586;4190;2137;102;"FIAMMA TRICOLORE";"37"
"ITALIA INSULARE";"Sicilia";"Palermo";"FICARAZZI";7437;3586;4190;2137;102;"A.P. UDEUR";"29"
"ITALIA INSULARE";"Sicilia";"Palermo";"FICARAZZI";7437;3586;4190;2137;102;"DIPIETRO OCCHETTO";"63"
"ITALIA INSULARE";"Sicilia";"Palermo";"GANGI";7057;3388;4274;2198;138;"LEGA NORD";"5"
"ITALIA INSULARE";"Sicilia";"Palermo";"GANGI";7057;3388;4274;2198;138;"UNIONE DI CENTRO";"902"
"ITALIA INSULARE";"Sicilia";"Palermo";"GANGI";7057;3388;4274;2198;138;"PARTITO PENSIONATI";"13"
"ITALIA INSULARE";"Sicilia";"Palermo";"GANGI";7057;3388;4274;2198;138;"ALLEANZA NAZIONALE";"614"
"ITALIA INSULARE";"Sicilia";"Palermo";"GANGI";7057;3388;4274;2198;138;"RIFONDAZIONE COMUNISTA";"46"
"ITALIA INSULARE";"Sicilia";"Palermo";"GANGI";7057;3388;4274;2198;138;"FED.DEI VERDI";"15"
"ITALIA INSULARE";"Sicilia";"Palermo";"GANGI";7057;3388;4274;2198;138;"FIAMMA TRICOLORE";"33"
"ITALIA INSULARE";"Sicilia";"Palermo";"GANGI";7057;3388;4274;2198;138;"P.SEGNI SCOGNAMIGLIO";"13"
"ITALIA INSULARE";"Sicilia";"Palermo";"GANGI";7057;3388;4274;2198;138;"A.P. UDEUR";"123"
"ITALIA INSULARE";"Sicilia";"Palermo";"GANGI";7057;3388;4274;2198;138;"LISTA CONSUMATORI";"22"
"ITALIA INSULARE";"Sicilia";"Palermo";"GANGI";7057;3388;4274;2198;138;"FORZA ITALIA";"981"
"ITALIA INSULARE";"Sicilia";"Palermo";"GANGI";7057;3388;4274;2198;138;"PRI I LIBERAL SGARBI";"13"
"ITALIA INSULARE";"Sicilia";"Palermo";"GANGI";7057;3388;4274;2198;138;"DIPIETRO OCCHETTO";"18"
"ITALIA INSULARE";"Sicilia";"Palermo";"GANGI";7057;3388;4274;2198;138;"AB.SCORP.VERDI VERDI";"4"
"ITALIA INSULARE";"Sicilia";"Palermo";"GANGI";7057;3388;4274;2198;138;"ALLEANZA LOMBARDA AUTONOMIA";"5"
"ITALIA INSULARE";"Sicilia";"Palermo";"GANGI";7057;3388;4274;2198;138;"SOCIALISTI UNITI";"22"
"ITALIA INSULARE";"Sicilia";"Palermo";"GANGI";7057;3388;4274;2198;138;"PAESE NUOVO";"17"
"ITALIA INSULARE";"Sicilia";"Palermo";"GANGI";7057;3388;4274;2198;138;"LISTA EMMA BONINO";"23"
"ITALIA INSULARE";"Sicilia";"Palermo";"GANGI";7057;3388;4274;2198;138;"COMUNISTI ITALIANI";"19"
"ITALIA INSULARE";"Sicilia";"Palermo";"GANGI";7057;3388;4274;2198;138;"UNITI NELL'ULIVO";"932"
"ITALIA INSULARE";"Sicilia";"Palermo";"GANGI";7057;3388;4274;2198;138;"ALTERNATIVA SOCIALE";"19"
"ITALIA INSULARE";"Sicilia";"Palermo";"GERACI SICULO";1724;817;1135;587;26;"PARTITO PENSIONATI";"3"
"ITALIA INSULARE";"Sicilia";"Palermo";"GERACI SICULO";1724;817;1135;587;26;"DIPIETRO OCCHETTO";"7"
"ITALIA INSULARE";"Sicilia";"Palermo";"GERACI SICULO";1724;817;1135;587;26;"LISTA CONSUMATORI";"9"
"ITALIA INSULARE";"Sicilia";"Palermo";"GERACI SICULO";1724;817;1135;587;26;"P.SEGNI SCOGNAMIGLIO";"3"
"ITALIA INSULARE";"Sicilia";"Palermo";"GERACI SICULO";1724;817;1135;587;26;"FIAMMA TRICOLORE";"7"
"ITALIA INSULARE";"Sicilia";"Palermo";"GERACI SICULO";1724;817;1135;587;26;"FED.DEI VERDI";"1"
"ITALIA INSULARE";"Sicilia";"Palermo";"GERACI SICULO";1724;817;1135;587;26;"ALLEANZA NAZIONALE";"115"
"ITALIA INSULARE";"Sicilia";"Palermo";"GERACI SICULO";1724;817;1135;587;26;"UNIONE DI CENTRO";"196"
"ITALIA INSULARE";"Sicilia";"Palermo";"GERACI SICULO";1724;817;1135;587;26;"A.P. UDEUR";"9"
"ITALIA INSULARE";"Sicilia";"Palermo";"GERACI SICULO";1724;817;1135;587;26;"SOCIALISTI UNITI";"3"
"ITALIA INSULARE";"Sicilia";"Palermo";"GERACI SICULO";1724;817;1135;587;26;"RIFONDAZIONE COMUNISTA";"15"
"ITALIA INSULARE";"Sicilia";"Palermo";"GERACI SICULO";1724;817;1135;587;26;"ALTERNATIVA SOCIALE";"3"
"ITALIA INSULARE";"Sicilia";"Palermo";"GERACI SICULO";1724;817;1135;587;26;"FORZA ITALIA";"126"
"ITALIA INSULARE";"Sicilia";"Palermo";"GERACI SICULO";1724;817;1135;587;26;"ALLEANZA LOMBARDA AUTONOMIA";"0"
"ITALIA INSULARE";"Sicilia";"Palermo";"GERACI SICULO";1724;817;1135;587;26;"PAESE NUOVO";"17"
"ITALIA INSULARE";"Sicilia";"Palermo";"GERACI SICULO";1724;817;1135;587;26;"LISTA EMMA BONINO";"1"
"ITALIA INSULARE";"Sicilia";"Palermo";"GERACI SICULO";1724;817;1135;587;26;"COMUNISTI ITALIANI";"7"
"ITALIA INSULARE";"Sicilia";"Palermo";"GERACI SICULO";1724;817;1135;587;26;"PRI I LIBERAL SGARBI";"3"
"ITALIA INSULARE";"Sicilia";"Palermo";"GERACI SICULO";1724;817;1135;587;26;"UNITI NELL'ULIVO";"471"
"ITALIA INSULARE";"Sicilia";"Palermo";"GERACI SICULO";1724;817;1135;587;26;"LEGA NORD";"3"
"ITALIA INSULARE";"Sicilia";"Palermo";"GERACI SICULO";1724;817;1135;587;26;"AB.SCORP.VERDI VERDI";"1"
"ITALIA INSULARE";"Sicilia";"Palermo";"GIARDINELLO";1634;814;1100;571;14;"LISTA CONSUMATORI";"5"
"ITALIA INSULARE";"Sicilia";"Palermo";"GIARDINELLO";1634;814;1100;571;14;"DIPIETRO OCCHETTO";"4"
"ITALIA INSULARE";"Sicilia";"Palermo";"GIARDINELLO";1634;814;1100;571;14;"UNIONE DI CENTRO";"329"
"ITALIA INSULARE";"Sicilia";"Palermo";"GIARDINELLO";1634;814;1100;571;14;"PARTITO PENSIONATI";"4"
"ITALIA INSULARE";"Sicilia";"Palermo";"GIARDINELLO";1634;814;1100;571;14;"ALLEANZA NAZIONALE";"169"
"ITALIA INSULARE";"Sicilia";"Palermo";"GIARDINELLO";1634;814;1100;571;14;"RIFONDAZIONE COMUNISTA";"14"
"ITALIA INSULARE";"Sicilia";"Palermo";"GIARDINELLO";1634;814;1100;571;14;"FED.DEI VERDI";"2"
"ITALIA INSULARE";"Sicilia";"Palermo";"GIARDINELLO";1634;814;1100;571;14;"P.SEGNI SCOGNAMIGLIO";"1"
"ITALIA INSULARE";"Sicilia";"Palermo";"GIARDINELLO";1634;814;1100;571;14;"A.P. UDEUR";"12"
"ITALIA INSULARE";"Sicilia";"Palermo";"GIARDINELLO";1634;814;1100;571;14;"FIAMMA TRICOLORE";"9"
"ITALIA INSULARE";"Sicilia";"Palermo";"GIARDINELLO";1634;814;1100;571;14;"AB.SCORP.VERDI VERDI";"0"
"ITALIA INSULARE";"Sicilia";"Palermo";"GIARDINELLO";1634;814;1100;571;14;"COMUNISTI ITALIANI";"7"
"ITALIA INSULARE";"Sicilia";"Palermo";"GIARDINELLO";1634;814;1100;571;14;"ALTERNATIVA SOCIALE";"8"
"ITALIA INSULARE";"Sicilia";"Palermo";"GIARDINELLO";1634;814;1100;571;14;"LEGA NORD";"2"
"ITALIA INSULARE";"Sicilia";"Palermo";"GIARDINELLO";1634;814;1100;571;14;"UNITI NELL'ULIVO";"115"
"ITALIA INSULARE";"Sicilia";"Palermo";"GIARDINELLO";1634;814;1100;571;14;"LISTA EMMA BONINO";"3"
"ITALIA INSULARE";"Sicilia";"Palermo";"GIARDINELLO";1634;814;1100;571;14;"PAESE NUOVO";"28"
"ITALIA INSULARE";"Sicilia";"Palermo";"GIARDINELLO";1634;814;1100;571;14;"ALLEANZA LOMBARDA AUTONOMIA";"0"
"ITALIA INSULARE";"Sicilia";"Palermo";"GIARDINELLO";1634;814;1100;571;14;"FORZA ITALIA";"291"
"ITALIA INSULARE";"Sicilia";"Palermo";"GIARDINELLO";1634;814;1100;571;14;"PRI I LIBERAL SGARBI";"0"
"ITALIA INSULARE";"Sicilia";"Palermo";"GIARDINELLO";1634;814;1100;571;14;"SOCIALISTI UNITI";"31"
"ITALIA INSULARE";"Sicilia";"Palermo";"GIULIANA";1853;900;1257;669;65;"PARTITO PENSIONATI";"11"
"ITALIA INSULARE";"Sicilia";"Palermo";"GIULIANA";1853;900;1257;669;65;"FED.DEI VERDI";"10"
"ITALIA INSULARE";"Sicilia";"Palermo";"GIULIANA";1853;900;1257;669;65;"PRI I LIBERAL SGARBI";"10"
"ITALIA INSULARE";"Sicilia";"Palermo";"GIULIANA";1853;900;1257;669;65;"FORZA ITALIA";"181"
"ITALIA INSULARE";"Sicilia";"Palermo";"GIULIANA";1853;900;1257;669;65;"AB.SCORP.VERDI VERDI";"1"
"ITALIA INSULARE";"Sicilia";"Palermo";"GIULIANA";1853;900;1257;669;65;"ALLEANZA LOMBARDA AUTONOMIA";"1"
"ITALIA INSULARE";"Sicilia";"Palermo";"GIULIANA";1853;900;1257;669;65;"SOCIALISTI UNITI";"8"
"ITALIA INSULARE";"Sicilia";"Palermo";"GIULIANA";1853;900;1257;669;65;"PAESE NUOVO";"14"
"ITALIA INSULARE";"Sicilia";"Palermo";"GIULIANA";1853;900;1257;669;65;"LISTA EMMA BONINO";"7"
"ITALIA INSULARE";"Sicilia";"Palermo";"GIULIANA";1853;900;1257;669;65;"COMUNISTI ITALIANI";"11"
"ITALIA INSULARE";"Sicilia";"Palermo";"GIULIANA";1853;900;1257;669;65;"UNITI NELL'ULIVO";"193"
"ITALIA INSULARE";"Sicilia";"Palermo";"GIULIANA";1853;900;1257;669;65;"LEGA NORD";"2"
"ITALIA INSULARE";"Sicilia";"Palermo";"GIULIANA";1853;900;1257;669;65;"ALTERNATIVA SOCIALE";"3"
"ITALIA INSULARE";"Sicilia";"Palermo";"GIULIANA";1853;900;1257;669;65;"DIPIETRO OCCHETTO";"5"
"ITALIA INSULARE";"Sicilia";"Palermo";"GIULIANA";1853;900;1257;669;65;"RIFONDAZIONE COMUNISTA";"30"
"ITALIA INSULARE";"Sicilia";"Palermo";"GIULIANA";1853;900;1257;669;65;"ALLEANZA NAZIONALE";"167"
"ITALIA INSULARE";"Sicilia";"Palermo";"GIULIANA";1853;900;1257;669;65;"FIAMMA TRICOLORE";"11"
"ITALIA INSULARE";"Sicilia";"Palermo";"GIULIANA";1853;900;1257;669;65;"P.SEGNI SCOGNAMIGLIO";"1"
"ITALIA INSULARE";"Sicilia";"Palermo";"GIULIANA";1853;900;1257;669;65;"LISTA CONSUMATORI";"2"
"ITALIA INSULARE";"Sicilia";"Palermo";"GIULIANA";1853;900;1257;669;65;"A.P. UDEUR";"95"
