ci|tid|sid|li|list_name                                                                                   |votes  |ts|orgs
02|217|088|09|MAGYARORSZÁGI MUNKÁSPÁRT 2006                                                               |0000000|01|MUNKÁSPÁRT 2006                                             
02|217|088|10|MIÉP-Jobbik a Harmadik Út                                                                   |0000006|01|MIÉP-Jobbik                                                 
02|217|089|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000024|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
02|217|089|02|MAGYAR SZOCIALISTA PÁRT                                                                     |0000195|01|MSZP                                                        
02|217|089|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000013|01|MDF                                                         
02|217|089|04|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000001|01|MVPP                                                        
02|217|089|05|FIDESZ-Magyar Polgári Szövetség Kereszténydemokrata Néppárt                                 |0000093|02|FIDESZ,KDNP                                                 
02|217|089|06|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000000|01|MUNKÁSPÁRT                                                  
02|217|089|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
02|217|089|08|MCF ROMA ÖSSZEFOGÁS PÁRT                                                                    |0000000|01|MCF ROMA ÖSSZEFOGÁS PÁRT                                    
02|217|089|09|MAGYARORSZÁGI MUNKÁSPÁRT 2006                                                               |0000001|01|MUNKÁSPÁRT 2006                                             
02|217|089|10|MIÉP-Jobbik a Harmadik Út                                                                   |0000003|01|MIÉP-Jobbik                                                 
02|217|090|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000037|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
02|217|090|02|MAGYAR SZOCIALISTA PÁRT                                                                     |0000267|01|MSZP                                                        
02|217|090|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000020|01|MDF                                                         
02|217|090|04|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000000|01|MVPP                                                        
02|217|090|05|FIDESZ-Magyar Polgári Szövetség Kereszténydemokrata Néppárt                                 |0000139|02|FIDESZ,KDNP                                                 
02|217|090|06|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000001|01|MUNKÁSPÁRT                                                  
02|217|090|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
02|217|090|08|MCF ROMA ÖSSZEFOGÁS PÁRT                                                                    |0000001|01|MCF ROMA ÖSSZEFOGÁS PÁRT                                    
02|217|090|09|MAGYARORSZÁGI MUNKÁSPÁRT 2006                                                               |0000000|01|MUNKÁSPÁRT 2006                                             
02|217|090|10|MIÉP-Jobbik a Harmadik Út                                                                   |0000002|01|MIÉP-Jobbik                                                 
02|217|091|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000025|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
02|217|091|02|MAGYAR SZOCIALISTA PÁRT                                                                     |0000261|01|MSZP                                                        
02|217|091|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000015|01|MDF                                                         
02|217|091|04|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000001|01|MVPP                                                        
02|217|091|05|FIDESZ-Magyar Polgári Szövetség Kereszténydemokrata Néppárt                                 |0000139|02|FIDESZ,KDNP                                                 
02|217|091|06|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000005|01|MUNKÁSPÁRT                                                  
02|217|091|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
02|217|091|08|MCF ROMA ÖSSZEFOGÁS PÁRT                                                                    |0000000|01|MCF ROMA ÖSSZEFOGÁS PÁRT                                    
02|217|091|09|MAGYARORSZÁGI MUNKÁSPÁRT 2006                                                               |0000000|01|MUNKÁSPÁRT 2006                                             
02|217|091|10|MIÉP-Jobbik a Harmadik Út                                                                   |0000003|01|MIÉP-Jobbik                                                 
02|217|092|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000033|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
02|217|092|02|MAGYAR SZOCIALISTA PÁRT                                                                     |0000383|01|MSZP                                                        
02|217|092|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000030|01|MDF                                                         
02|217|092|04|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000003|01|MVPP                                                        
02|217|092|05|FIDESZ-Magyar Polgári Szövetség Kereszténydemokrata Néppárt                                 |0000214|02|FIDESZ,KDNP                                                 
02|217|092|06|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000001|01|MUNKÁSPÁRT                                                  
02|217|092|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
