Anno evento,Tipo variazione,Sigla automobilistica,Codice Provincia/Uts,Codice Comune,Comune,Codice Uts associato,Sigla automobilistica associata,Codice Comune associato,Comune associato,Provvedimento e Documento,Contenuto del provvedimento,Data evento,,,,,,,
1995,AP-Cambio appartenenza Provincia,VC,2,2140,Sostegno,96,BI,96064,Sostegno,D.LGS. N. 248 del 06/03/1992; G.U. N. 77 del 01/04/1992,NUOVA PROVINCIA DI BIELLA COSTITUITA DAI COMUNI STACCATI DALLA PROVINCIA DI VERCELLI,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,VC,2,2141,Strona,96,BI,96065,Strona,D.LGS. N. 248 del 06/03/1992; G.U. N. 77 del 01/04/1992,NUOVA PROVINCIA DI BIELLA COSTITUITA DAI COMUNI STACCATI DALLA PROVINCIA DI VERCELLI,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,VC,2,2143,Tavigliano,96,BI,96066,Tavigliano,D.LGS. N. 248 del 06/03/1992; G.U. N. 77 del 01/04/1992,NUOVA PROVINCIA DI BIELLA COSTITUITA DAI COMUNI STACCATI DALLA PROVINCIA DI VERCELLI,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,VC,2,2144,Ternengo,96,BI,96067,Ternengo,D.LGS. N. 248 del 06/03/1992; G.U. N. 77 del 01/04/1992,NUOVA PROVINCIA DI BIELLA COSTITUITA DAI COMUNI STACCATI DALLA PROVINCIA DI VERCELLI,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,VC,2,2145,Tollegno,96,BI,96068,Tollegno,D.LGS. N. 248 del 06/03/1992; G.U. N. 77 del 01/04/1992,NUOVA PROVINCIA DI BIELLA COSTITUITA DAI COMUNI STACCATI DALLA PROVINCIA DI VERCELLI,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,VC,2,2146,Torrazzo,96,BI,96069,Torrazzo,D.LGS. N. 248 del 06/03/1992; G.U. N. 77 del 01/04/1992,NUOVA PROVINCIA DI BIELLA COSTITUITA DAI COMUNI STACCATI DALLA PROVINCIA DI VERCELLI,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,VC,2,2149,Trivero,96,BI,96070,Trivero,D.LGS. N. 248 del 06/03/1992; G.U. N. 77 del 01/04/1992,NUOVA PROVINCIA DI BIELLA COSTITUITA DAI COMUNI STACCATI DALLA PROVINCIA DI VERCELLI,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,VC,2,2151,Valdengo,96,BI,96071,Valdengo,D.LGS. N. 248 del 06/03/1992; G.U. N. 77 del 01/04/1992,NUOVA PROVINCIA DI BIELLA COSTITUITA DAI COMUNI STACCATI DALLA PROVINCIA DI VERCELLI,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,VC,2,2153,Vallanzengo,96,BI,96072,Vallanzengo,D.LGS. N. 248 del 06/03/1992; G.U. N. 77 del 01/04/1992,NUOVA PROVINCIA DI BIELLA COSTITUITA DAI COMUNI STACCATI DALLA PROVINCIA DI VERCELLI,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,VC,2,2154,Valle Mosso,96,BI,96073,Valle Mosso,D.LGS. N. 248 del 06/03/1992; G.U. N. 77 del 01/04/1992,NUOVA PROVINCIA DI BIELLA COSTITUITA DAI COMUNI STACCATI DALLA PROVINCIA DI VERCELLI,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,VC,2,2155,Valle San Nicolao,96,BI,96074,Valle San Nicolao,D.LGS. N. 248 del 06/03/1992; G.U. N. 77 del 01/04/1992,NUOVA PROVINCIA DI BIELLA COSTITUITA DAI COMUNI STACCATI DALLA PROVINCIA DI VERCELLI,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,VC,2,2157,Veglio,96,BI,96075,Veglio,D.LGS. N. 248 del 06/03/1992; G.U. N. 77 del 01/04/1992,NUOVA PROVINCIA DI BIELLA COSTITUITA DAI COMUNI STACCATI DALLA PROVINCIA DI VERCELLI,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,VC,2,2159,Verrone,96,BI,96076,Verrone,D.LGS. N. 248 del 06/03/1992; G.U. N. 77 del 01/04/1992,NUOVA PROVINCIA DI BIELLA COSTITUITA DAI COMUNI STACCATI DALLA PROVINCIA DI VERCELLI,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,VC,2,2160,Vigliano Biellese,96,BI,96077,Vigliano Biellese,D.LGS. N. 248 del 06/03/1992; G.U. N. 77 del 01/04/1992,NUOVA PROVINCIA DI BIELLA COSTITUITA DAI COMUNI STACCATI DALLA PROVINCIA DI VERCELLI,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,VC,2,2161,Villa del Bosco,96,BI,96078,Villa del Bosco,D.LGS. N. 248 del 06/03/1992; G.U. N. 77 del 01/04/1992,NUOVA PROVINCIA DI BIELLA COSTITUITA DAI COMUNI STACCATI DALLA PROVINCIA DI VERCELLI,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,VC,2,2162,Villanova Biellese,96,BI,96079,Villanova Biellese,D.LGS. N. 248 del 06/03/1992; G.U. N. 77 del 01/04/1992,NUOVA PROVINCIA DI BIELLA COSTITUITA DAI COMUNI STACCATI DALLA PROVINCIA DI VERCELLI,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,VC,2,2165,Viverone,96,BI,96080,Viverone,D.LGS. N. 248 del 06/03/1992; G.U. N. 77 del 01/04/1992,NUOVA PROVINCIA DI BIELLA COSTITUITA DAI COMUNI STACCATI DALLA PROVINCIA DI VERCELLI,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,VC,2,2167,Zimone,96,BI,96081,Zimone,D.LGS. N. 248 del 06/03/1992; G.U. N. 77 del 01/04/1992,NUOVA PROVINCIA DI BIELLA COSTITUITA DAI COMUNI STACCATI DALLA PROVINCIA DI VERCELLI,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,VC,2,2168,Zubiena,96,BI,96082,Zubiena,D.LGS. N. 248 del 06/03/1992; G.U. N. 77 del 01/04/1992,NUOVA PROVINCIA DI BIELLA COSTITUITA DAI COMUNI STACCATI DALLA PROVINCIA DI VERCELLI,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,VC,2,2169,Zumaglia,96,BI,96083,Zumaglia,D.LGS. N. 248 del 06/03/1992; G.U. N. 77 del 01/04/1992,NUOVA PROVINCIA DI BIELLA COSTITUITA DAI COMUNI STACCATI DALLA PROVINCIA DI VERCELLI,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3003,Antrona Schieranco,103,VB,103001,Antrona Schieranco,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3004,Anzola d'Ossola,103,VB,103002,Anzola d'Ossola,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3005,Arizzano,103,VB,103003,Arizzano,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3007,Arola,103,VB,103004,Arola,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3009,Aurano,103,VB,103005,Aurano,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3010,Baceno,103,VB,103006,Baceno,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3011,Bannio Anzino,103,VB,103007,Bannio Anzino,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3013,Baveno,103,VB,103008,Baveno,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3014,Bee,103,VB,103009,Bee,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3015,Belgirate,103,VB,103010,Belgirate,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3017,Beura-Cardezza,103,VB,103011,Beura-Cardezza,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3020,Bognanco,103,VB,103012,Bognanco,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3028,Brovello-Carpugnino,103,VB,103013,Brovello-Carpugnino,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3029,Calasca-Castiglione,103,VB,103014,Calasca-Castiglione,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3031,Cambiasca,103,VB,103015,Cambiasca,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3033,Cannero Riviera,103,VB,103016,Cannero Riviera,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3034,Cannobio,103,VB,103017,Cannobio,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3035,Caprezzo,103,VB,103018,Caprezzo,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3038,Casale Corte Cerro,103,VB,103019,Casale Corte Cerro,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3046,Cavaglio-Spoccia,103,VB,103020,Cavaglio-Spoccia,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3048,Ceppo Morelli,103,VB,103021,Ceppo Morelli,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3050,Cesara,103,VB,103022,Cesara,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3053,Cossogno,103,VB,103023,Cossogno,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3054,Craveggia,103,VB,103024,Craveggia,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3056,Crevoladossola,103,VB,103025,Crevoladossola,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3057,Crodo,103,VB,103026,Crodo,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3059,Cursolo-Orasso,103,VB,103027,Cursolo-Orasso,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3061,Domodossola,103,VB,103028,Domodossola,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3063,Druogno,103,VB,103029,Druogno,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3064,Falmenta,103,VB,103030,Falmenta,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3067,Formazza,103,VB,103031,Formazza,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3072,Germagno,103,VB,103032,Germagno,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3074,Ghiffa,103,VB,103033,Ghiffa,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3075,Gignese,103,VB,103034,Gignese,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3078,Gravellona Toce,103,VB,103035,Gravellona Toce,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3080,Gurro,103,VB,103036,Gurro,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3081,Intragna,103,VB,103037,Intragna,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3085,Loreglia,103,VB,103038,Loreglia,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3086,Macugnaga,103,VB,103039,Macugnaga,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3087,Madonna del Sasso,103,VB,103040,Madonna del Sasso,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3089,Malesco,103,VB,103041,Malesco,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3092,Masera,103,VB,103042,Masera,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3094,Massiola,103,VB,103043,Massiola,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3096,Mergozzo,103,VB,103044,Mergozzo,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3099,Miazzina,103,VB,103045,Miazzina,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3101,Montecrestese,103,VB,103046,Montecrestese,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3102,Montescheno,103,VB,103047,Montescheno,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3105,Nonio,103,VB,103048,Nonio,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3107,Oggebbio,103,VB,103049,Oggebbio,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3110,Omegna,103,VB,103050,Omegna,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3111,Ornavasso,103,VB,103051,Ornavasso,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3113,Pallanzeno,103,VB,103052,Pallanzeno,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3117,Piedimulera,103,VB,103053,Piedimulera,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3118,Pieve Vergonte,103,VB,103054,Pieve Vergonte,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3123,Premeno,103,VB,103055,Premeno,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3124,Premia,103,VB,103056,Premia,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3125,Premosello-Chiovenda,103,VB,103057,Premosello-Chiovenda,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3126,Quarna Sopra,103,VB,103058,Quarna Sopra,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3127,Quarna Sotto,103,VB,103059,Quarna Sotto,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3128,Re,103,VB,103060,Re,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
1995,AP-Cambio appartenenza Provincia,NO,3,3132,San Bernardino Verbano,103,VB,103061,San Bernardino Verbano,D.LGS. N. 277 del 30/04/1992; G.U. N. 106 del 08/05/1992,NUOVA PROVINCIA DI VERBANO-CUSIO-OSSOLA COSTITUITA CON COMUNI STACCATI DALLA PROVINCIA DI NOVARA,01/01/1995,,,,,,,
